"","cycle_tag","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout","age_sq","p_age_sq","age_sc","p_age_sc","age_sq_sc","p_age_sq_sc","pers_sc","num_days_sc","p_pers_sc","pers_type","p_pers_type","ppb_ave_no_hours","ppb_ave_diff","ppb_ave_diff_sc","no_hours_sqrt"
"232","2014_BS21341","BS5750","BS21341","Female","Logger",36,35,0.4502542,1.256826,"BS5750_BS21341",2014,"2014_BS5750_BS21341","0",23,8,"jan","incu","08/01/2014 00:16",41647.01111,"14/01/2014 08:36",41653.35833,548400,152.3333333,6.347222222,16.83333333,1296,1225,1.71177142544712,1.57357397844999,1.90552634543468,1.70975812883476,-1.16923403435149,-0.227477133802742,-0.445879665470522,"shy","shy",58.833333315,-41.999999985,-0.559218139369929,12.342339053032
"233","2014_BS21644","BS25750","BS21644","Male","Partner",26,36,1.347735,1.448773,"BS21644_BS25750",2014,"2014_BS21644_BS25750","0",6,22,"dec","incu","22/12/2013 22:48",41630.95038,"23/12/2013 13:38",41631.56844,53400,14.83333333,0.618055556,79.99992,676,1296,0.368395118123693,1.70846657139328,0.217486916278778,1.90375385739611,-0.349610168969666,-0.906834519889309,-0.271436979377669,"shy","shy",167.61104,-87.61112,-1.16651732219079,3.85140666899771
"234","2014_BS21644","BS25750","BS21644","Male","Partner",26,36,1.347735,1.448773,"BS21644_BS25750",2014,"2014_BS21644_BS25750","0",31,16,"jan","incu","16/01/2014 11:18",41655.47122,"21/01/2014 01:18",41660.05455,396000,110,4.583333333,220.83336,676,1296,0.368395118123693,1.70846657139328,0.217486916278778,1.90375385739611,-0.349610168969666,0.0922204596497601,-0.271436979377669,"shy","shy",167.61104,53.22232,0.708640161285251,10.4880884817015
"235","2014_BS21644","BS25750","BS21644","Male","Partner",26,36,1.347735,1.448773,"BS21644_BS25750",2014,"2014_BS21644_BS25750","0",15,31,"dec","incu","31/12/2013 23:38",41639.9851,"07/01/2014 06:28",41646.26983,543000,150.8333333,6.284722222,201.99984,676,1296,0.368395118123693,1.70846657139328,0.217486916278778,1.90375385739611,-0.349610168969666,-0.547174727255244,-0.271436979377669,"shy","shy",167.61104,34.3888,0.457877160905542,12.28142228327
"236","2014_BS22702","BS20565","BS22702","Male","Logger",15,13,1.602304,1.487665,"BS20565_BS22702",2014,"2014_BS20565_BS22702","0",23,8,"jan","incu","08/01/2014 16:55",41647.70538,"12/01/2014 04:45",41651.19844,301800,83.83333333,3.493055556,269.8333333,225,169,-1.10931881993207,-1.39406306630239,-1.01042563622011,-1.17558679173976,-0.117125164514543,-0.227477133802742,-0.236091675999532,"shy","shy",191.777777771667,78.0555555283333,1.03928767965786,9.15605446303155
"237","2014_BS22702","BS20565","BS22702","Male","Logger",15,13,1.602304,1.487665,"BS20565_BS22702",2014,"2014_BS20565_BS22702","0",6,22,"dec","incu","22/12/2013 02:35",41630.10816,"23/12/2013 01:35",41631.06649,82800,23,0.958333333,15.83333333,225,169,-1.10931881993207,-1.39406306630239,-1.01042563622011,-1.17558679173976,-0.117125164514543,-0.906834519889309,-0.236091675999532,"shy","shy",191.777777771667,-175.944444441667,-2.3426505925782,4.79583152331272
"238","2014_BS22702","BS20565","BS22702","Male","Logger",15,13,1.602304,1.487665,"BS20565_BS22702",2014,"2014_BS20565_BS22702","0",57,11,"feb","incu","11/02/2014 08:25",41681.35122,"20/02/2014 12:45",41690.53177,793200,220.3333333,9.180555556,488,225,169,-1.10931881993207,-1.39406306630239,-1.01042563622011,-1.17558679173976,-0.117125164514543,1.13123763837039,-0.236091675999532,"shy","shy",191.777777771667,296.222222228333,3.9441152384218,14.8436293843521
"239","2014_BS22702","BS20565","BS22702","Male","Logger",15,13,1.602304,1.487665,"BS20565_BS22702",2014,"2014_BS20565_BS22702","0",29,14,"jan","incu","14/01/2014 16:55",41653.70538,"22/01/2014 00:25",41661.01788,631800,175.5,7.3125,60.16666667,225,169,-1.10931881993207,-1.39406306630239,-1.01042563622011,-1.17558679173976,-0.117125164514543,0.0122960612866346,-0.236091675999532,"shy","shy",191.777777771667,-131.611111101667,-1.75236477849925,13.2476412994918
"240","2014_BS22702","BS20565","BS22702","Male","Logger",15,13,1.602304,1.487665,"BS20565_BS22702",2014,"2014_BS20565_BS22702","0",9,25,"dec","incu","25/12/2013 04:55",41633.20538,"28/12/2013 11:05",41636.46233,281400,78.16666667,3.256944444,51.33333333,225,169,-1.10931881993207,-1.39406306630239,-1.01042563622011,-1.17558679173976,-0.117125164514543,-0.78694792234462,-0.236091675999532,"shy","shy",191.777777771667,-140.444444441667,-1.86997811746576,8.84119147343841
"241","2014_BS22702","BS20565","BS22702","Male","Logger",15,13,1.602304,1.487665,"BS20565_BS22702",2014,"2014_BS20565_BS22702","0",77,3,"mar","incu","03/03/2014 14:15",41701.59427,"13/03/2014 06:25",41711.26788,835800,232.1666667,9.673611111,265.5,225,169,-1.10931881993207,-1.39406306630239,-1.01042563622011,-1.17558679173976,-0.117125164514543,1.93048162200165,-0.236091675999532,"shy","shy",191.777777771667,73.7222222283333,0.981590570463543,15.2370163319464
"242","2014_BS25201","BS25211","BS25201","Female","Logger",36,29,1.038892,0.647859,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",64,18,"feb","incu","18/02/2014 04:56",41688.20556,"26/02/2014 01:26",41696.05972,678599,188.4997222,7.854155093,18.16666667,1296,841,1.71177142544712,0.764218420790254,1.90552634543468,0.660541794080388,-0.631660875186578,1.41097303264133,-0.999312848702905,"shy","shy",86.4761885771429,-68.3095219071429,-0.909521994185825,13.729520100863
"243","2014_BS25201","BS25211","BS25201","Female","Logger",36,29,1.038892,0.647859,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",1,17,"dec","incu","17/12/2013 16:56",41625.70556,"24/12/2013 03:56",41632.16389,558000,155,6.458333333,16.66666667,1296,841,1.71177142544712,0.764218420790254,1.90552634543468,0.660541794080388,-0.631660875186578,-1.10664551579712,-0.999312848702905,"shy","shy",86.4761885771429,-69.8095219071429,-0.929494070599027,12.4498995979887
"244","2014_BS25201","BS25211","BS25201","Female","Logger",36,29,1.038892,0.647859,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",22,7,"jan","incu","07/01/2014 07:16",41646.30278,"12/01/2014 10:26",41651.43472,443400,123.1666667,5.131944444,149.1666667,1296,841,1.71177142544712,0.764218420790254,1.90552634543468,0.660541794080388,-0.631660875186578,-0.267439332984305,-0.999312848702905,"shy","shy",86.4761885771429,62.6904781228571,0.834706012966571,11.0980478778928
"245","2014_BS25201","BS25211","BS25201","Female","Logger",36,29,1.038892,0.647859,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",12,28,"dec","incu","28/12/2013 12:16",41636.51111,"01/01/2014 02:06",41640.0875,309000,85.83333333,3.576388889,35.16666667,1296,841,1.71177142544712,0.764218420790254,1.90552634543468,0.660541794080388,-0.631660875186578,-0.667061324799932,-0.999312848702905,"shy","shy",86.4761885771429,-51.3095219071429,-0.683171794836205,9.26462807294497
"246","2014_BS25201","BS25211","BS25201","Female","Logger",36,29,1.038892,0.647859,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",10,26,"dec","incu","26/12/2013 15:46",41634.65694,"27/12/2013 01:06",41635.04583,33600,9.333333333,0.388888889,59.83332,1296,841,1.71177142544712,0.764218420790254,1.90552634543468,0.660541794080388,-0.631660875186578,-0.746985723163058,-0.999312848702905,"shy","shy",86.4761885771429,-26.6428685771429,-0.35474227139306,3.05505046324934
"247","2014_BS25201","BS25211","BS25201","Female","Logger",36,29,1.038892,0.647859,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",27,12,"jan","incu","12/01/2014 23:16",41651.96944,"21/01/2014 08:46",41660.36528,725401,201.5002778,8.395844907,12.83333333,1296,841,1.71177142544712,0.764218420790254,1.90552634543468,0.660541794080388,-0.631660875186578,-0.0676283370764908,-0.999312848702905,"shy","shy",86.4761885771429,-73.6428552471429,-0.980533821521529,14.1950793516627
"248","2014_BS25201","BS25211","BS25201","Female","Logger",36,29,1.038892,0.647859,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",49,3,"feb","incu","03/02/2014 10:16",41673.42778,"17/02/2014 10:46",41687.44861,1211400,336.5,14.02083333,313.5,1296,841,1.71177142544712,0.764218420790254,1.90552634543468,0.660541794080388,-0.631660875186578,0.81154004491789,-0.999312848702905,"shy","shy",86.4761885771429,227.023811422857,3.02275793956907,18.3439363278441
"249","2014_BS25211","BS25201","BS25211","Male","Partner",29,36,0.647859,1.038892,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",36,21,"jan","incu","21/01/2014 08:46",41660.36528,"03/02/2014 10:16",41673.42778,1128600,313.5,13.0625,201.50016,841,1296,0.77140801032072,1.70846657139328,0.666723215973495,1.90375385739611,-0.988771555383695,0.292031455557574,-0.643939506733786,"shy","shy",157.119017142857,44.3811428571429,0.590922384298721,17.7059312096258
"250","2014_BS25211","BS25201","BS25211","Male","Partner",29,36,0.647859,1.038892,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",63,17,"feb","incu","17/02/2014 10:46",41687.44861,"18/02/2014 04:56",41688.20556,65400,18.16666667,0.756944444,336.49992,841,1296,0.77140801032072,1.70846657139328,0.666723215973495,1.90375385739611,-0.988771555383695,1.37101083345977,-0.643939506733786,"shy","shy",157.119017142857,179.380902857143,2.38840606595465,4.2622372845725
"251","2014_BS25211","BS25201","BS25211","Male","Partner",29,36,0.647859,1.038892,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",27,12,"jan","incu","12/01/2014 10:26",41651.43472,"12/01/2014 23:16",41651.96944,46200,12.83333333,0.534722222,123.16656,841,1296,0.77140801032072,1.70846657139328,0.666723215973495,1.90375385739611,-0.988771555383695,-0.0676283370764908,-0.643939506733786,"shy","shy",157.119017142857,-33.9524571428571,-0.452067378982067,3.58236420956887
"252","2014_BS25211","BS25201","BS25211","Male","Partner",29,36,0.647859,1.038892,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",72,26,"feb","incu","26/02/2014 01:26",41696.05972,"15/03/2014 03:56",41713.16389,1477800,410.5,17.10416667,188.49984,841,1296,0.77140801032072,1.70846657139328,0.666723215973495,1.90375385739611,-0.988771555383695,1.73067062609383,-0.643939506733786,"shy","shy",157.119017142857,31.3808228571429,0.417826794674671,20.2607995893548
"253","2014_BS25211","BS25201","BS25211","Male","Partner",29,36,0.647859,1.038892,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",8,24,"dec","incu","24/12/2013 03:56",41632.16389,"26/12/2013 15:46",41634.65694,215399.952,59.83332,2.493055,154.99992,841,1296,0.77140801032072,1.70846657139328,0.666723215973495,1.90375385739611,-0.988771555383695,-0.826910121526183,-0.643939506733786,"shy","shy",157.119017142857,-2.11909714285713,-0.0282151800427601,7.73520006205399
"254","2014_BS25211","BS25201","BS25211","Male","Partner",29,36,0.647859,1.038892,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",11,27,"dec","incu","27/12/2013 01:06",41635.04583,"28/12/2013 12:16",41636.51111,126600,35.16666667,1.465277778,9.33336,841,1296,0.77140801032072,1.70846657139328,0.666723215973495,1.90375385739611,-0.988771555383695,-0.707023523981495,-0.643939506733786,"shy","shy",157.119017142857,-147.785657142857,-1.96772429148825,5.93014895850011
"255","2014_BS25211","BS25201","BS25211","Male","Partner",29,36,0.647859,1.038892,"BS25211_BS25201",2014,"2014_BS25211_BS25201","0",16,1,"jan","incu","01/01/2014 02:06",41640.0875,"07/01/2014 07:16",41646.30278,537000,149.1666667,6.215277778,85.83336,841,1296,0.77140801032072,1.70846657139328,0.666723215973495,1.90375385739611,-0.988771555383695,-0.507212528073681,-0.643939506733786,"shy","shy",157.119017142857,-71.2856571428571,-0.949148394414963,12.2133806417388
"256","2014_BS25750","BS21644","BS25750","Female","Logger",36,26,1.448773,1.347735,"BS21644_BS25750",2014,"2014_BS21644_BS25750","0",7,23,"dec","incu","23/12/2013 13:38",41631.56844,"31/12/2013 23:38",41639.9851,727199,201.9997222,8.416655093,14.83333333,1296,676,1.71177142544712,0.359540641960384,1.90552634543468,0.209706650240619,-0.257337268969521,-0.866872320707746,-0.363260973070979,"shy","shy",60.0555555433333,-45.2222222133333,-0.602121118412989,14.2126606305786
"257","2014_BS25750","BS21644","BS25750","Female","Logger",36,26,1.448773,1.347735,"BS21644_BS25750",2014,"2014_BS21644_BS25750","0",3,19,"dec","incu","19/12/2013 14:48",41627.61705,"22/12/2013 22:48",41630.95038,288000,80,3.333333333,14.5,1296,676,1.71177142544712,0.359540641960384,1.90552634543468,0.209706650240619,-0.257337268969521,-1.026721117434,-0.363260973070979,"shy","shy",60.0555555433333,-45.5555555433333,-0.60655935757154,8.94427190999916
"258","2014_BS25750","BS21644","BS25750","Female","Logger",36,26,1.448773,1.347735,"BS21644_BS25750",2014,"2014_BS21644_BS25750","0",22,7,"jan","incu","07/01/2014 06:28",41646.26983,"16/01/2014 11:18",41655.47122,795000,220.8333333,9.201388889,150.8333333,1296,676,1.71177142544712,0.359540641960384,1.90552634543468,0.209706650240619,-0.257337268969521,-0.267439332984305,-0.363260973070979,"shy","shy",60.0555555433333,90.7777777566667,1.20868047598453,14.8604620823176
"259","2014_BS5750","BS21341","BS5750","Male","Partner",35,36,1.256826,0.4502542,"BS5750_BS21341",2014,"2014_BS5750_BS21341","0",29,14,"jan","incu","14/01/2014 08:36",41653.35833,"23/01/2014 11:16",41662.46944,787200,218.6666667,9.111111111,152.33328,1225,1296,1.57743379471477,1.70846657139328,1.71221860435393,1.90375385739611,-0.432632765083138,0.0122960612866346,-1.17889738035404,"shy","shy",109.74996,42.58332,0.566984880645215,14.787382009673
"260","2014_BS5750","BS21341","BS5750","Male","Partner",35,36,1.256826,0.4502542,"BS5750_BS21341",2014,"2014_BS5750_BS21341","0",22,7,"jan","incu","07/01/2014 07:26",41646.30972,"08/01/2014 00:16",41647.01111,60600,16.83333333,0.701388889,67.16664,1225,1296,1.57743379471477,1.70846657139328,1.71221860435393,1.90375385739611,-0.432632765083138,-0.267439332984305,-1.17889738035404,"shy","shy",109.74996,-42.58332,-0.566984880645215,4.10284454129083
