tag,p_tag,sex,partner_type,age,p_age,pers,p_pers,pair_id,cycle,cycle_p_tag,cycle_pair,new_part,NumDays,breed_stage,no_hours,part_prev_bout
27665,19519,Female,Partner,28,16,2.948773,0.4502542,27665_19519,C,C_19519,C_27665_19519,0,105,brood,32.5,41.50008
27863,11333,Female,Partner,25,24,3.087776,1.79312,27863_11333,C,C_11333,C_27863_11333,0,102,brood,44.83333333,96.99984
27863,11333,Female,Partner,25,24,3.087776,1.79312,27863_11333,C,C_11333,C_27863_11333,0,108,brood,17.66666667,104.50008
27863,11333,Female,Partner,25,24,3.087776,1.79312,27863_11333,C,C_11333,C_27863_11333,0,111,brood,57,46.5
27863,11333,Female,Partner,25,24,3.087776,1.79312,27863_11333,C,C_11333,C_27863_11333,0,91,brood,169.8333333,86.50008
9117,23268,Male,Logger,27,23,1.049124,3.038892,9117_23268,C,C_23268,C_9117_23268,0,97,brood,94.5,115.5
9117,23268,Male,Logger,27,23,1.049124,3.038892,9117_23268,C,C_23268,C_9117_23268,0,104,brood,44.66666667,72.83333333
9117,23268,Male,Logger,27,23,1.049124,3.038892,9117_23268,C,C_23268,C_9117_23268,0,109,brood,65.16638889,78.5
11404,25451,Male,Logger,22,21,1.947857,3.649773,11404_25451,D,D_25451,D_11404_25451,0,104,brood,73.5,17
11404,25451,Male,Logger,22,21,1.947857,3.649773,11404_25451,D,D_25451,D_11404_25451,0,94,brood,79.83333333,81.66666667
11404,25451,Male,Logger,22,21,1.947857,3.649773,11404_25451,D,D_25451,D_11404_25451,0,100,brood,80.66666667,53
18921,21437,Male,Partner,19,14,0.4025061,3.273853,18921_21437,D,D_21437,D_18921_21437,0,110,brood,93.83333333,78
18921,21437,Male,Partner,19,14,0.4025061,3.273853,18921_21437,D,D_21437,D_18921_21437,0,104,brood,70.16666667,66.66672
18921,21437,Male,Partner,19,14,0.4025061,3.273853,18921_21437,D,D_21437,D_18921_21437,0,92,brood,80.83333333,41.16672
18921,21437,Male,Partner,19,14,0.4025061,3.273853,18921_21437,D,D_21437,D_18921_21437,0,98,brood,68.33333333,70.3332
19859,8440,Female,Partner,16,30,0.69982,2.298154,19859_8440,D,D_8440,D_19859_8440,0,115,brood,56,19.83336
19859,8440,Female,Partner,16,30,0.69982,2.298154,19859_8440,D,D_8440,D_19859_8440,0,112,brood,56,94.66656
19859,8440,Female,Partner,16,30,0.69982,2.298154,19859_8440,D,D_8440,D_19859_8440,0,93,brood,13.33333333,108.1668
19859,8440,Female,Partner,16,30,0.69982,2.298154,19859_8440,D,D_8440,D_19859_8440,0,100,brood,185.1666667,140.16672
20105,25472,Male,Partner,22,26,1.168348,1.601078,20105_25472,D,D_25472,D_20105_25472,0,110,brood,37.16666667,94.16688
20105,25472,Male,Partner,22,26,1.168348,1.601078,20105_25472,D,D_25472,D_20105_25472,0,103,brood,71.5,95.33328
20105,25472,Male,Partner,22,26,1.168348,1.601078,20105_25472,D,D_25472,D_20105_25472,0,93,brood,135.3333333,95.00016
20105,25472,Male,Partner,22,26,1.168348,1.601078,20105_25472,D,D_25472,D_20105_25472,0,113,brood,69.66666667,40.16664
20621,25616,Male,Partner,12,7,1.519807,0.4379688,20621_25616,D,D_25616,D_20621_25616,1,102,brood,70,64.5
20621,25616,Male,Partner,12,7,1.519807,0.4379688,20621_25616,D,D_25616,D_20621_25616,1,107,brood,95.5,51.33336
20640,22774,Male,Partner,12,10,1.056088,2.675052,20640_22774,D,D_22774,D_20640_22774,0,107,brood,77.16666667,63.66648
20640,22774,Male,Partner,12,10,1.056088,2.675052,20640_22774,D,D_22774,D_20640_22774,0,114,brood,50.5,74.16672
21264,21308,Male,Partner,11,11,2.315364,1.093429,21264_21308,D,D_21308,D_21264_21308,0,114,brood,55.66666667,23.33328
21264,21308,Male,Partner,11,11,2.315364,1.093429,21264_21308,D,D_21308,D_21264_21308,0,110,brood,66.5,52.66656
21264,21308,Male,Partner,11,11,2.315364,1.093429,21264_21308,D,D_21308,D_21264_21308,0,104,brood,94.5,67.5
21264,21308,Male,Partner,11,11,2.315364,1.093429,21264_21308,D,D_21308,D_21264_21308,0,100,brood,32.83333333,89.66664
21264,21308,Male,Partner,11,11,2.315364,1.093429,21264_21308,D,D_21308,D_21264_21308,0,93,brood,70.16666667,52.16688
21270,27692,Male,Partner,11,21,0.5673144,2.800837,21270_27692,D,D_27692,D_21270_27692,0,95,brood,32.33333333,67.33344
21270,27692,Male,Partner,11,21,0.5673144,2.800837,21270_27692,D,D_27692,D_21270_27692,0,89,brood,73.83333333,88.3332
21270,27692,Male,Partner,11,21,0.5673144,2.800837,21270_27692,D,D_27692,D_21270_27692,0,98,brood,64.33333333,49.00008
21270,27692,Male,Partner,11,21,0.5673144,2.800837,21270_27692,D,D_27692,D_21270_27692,0,110,brood,125.5,68.83344
21270,27692,Male,Partner,11,21,0.5673144,2.800837,21270_27692,D,D_27692,D_21270_27692,0,105,brood,49.5,98.33328
21308,21264,Female,Logger,11,11,1.093429,2.315364,21308_21264,D,D_21264,D_21308_21264,0,108,brood,52.66666667,94.5
21308,21264,Female,Logger,11,11,1.093429,2.315364,21308_21264,D,D_21264,D_21308_21264,0,91,brood,52.16694444,77.16666667
21308,21264,Female,Logger,11,11,1.093429,2.315364,21308_21264,D,D_21264,D_21308_21264,0,101,brood,67.5,32.83333333
21308,21264,Female,Logger,11,11,1.093429,2.315364,21308_21264,D,D_21264,D_21308_21264,0,113,brood,23.33333333,66.5
21308,21264,Female,Logger,11,11,1.093429,2.315364,21308_21264,D,D_21264,D_21308_21264,0,96,brood,89.66666667,70.16666667
21437,18921,Female,Logger,14,19,3.273853,0.4025061,21437_18921,D,D_18921,D_21437_18921,0,95,brood,70.33333333,80.83333333
21437,18921,Female,Logger,14,19,3.273853,0.4025061,21437_18921,D,D_18921,D_21437_18921,0,107,brood,78,70.16666667
21437,18921,Female,Logger,14,19,3.273853,0.4025061,21437_18921,D,D_18921,D_21437_18921,0,101,brood,66.66666667,68.33333333
22774,20640,Female,Logger,10,12,2.675052,1.056088,22774_20640,D,D_20640,D_22774_20640,0,105,brood,63.66638889,239.5
22774,20640,Female,Logger,10,12,2.675052,1.056088,22774_20640,D,D_20640,D_22774_20640,0,111,brood,74.16666667,77.16666667
22953,9512,Female,Logger,32,34,3.247322,1.073853,22953_9512,D,D_9512,D_22953_9512,1,111,brood,118.6666667,51.33333333
22953,9512,Female,Logger,32,34,3.247322,1.073853,22953_9512,D,D_9512,D_22953_9512,1,105,brood,98.66666667,146.166672
23250,23281,Male,Logger,29,31,1.972619,2.218257,23250_23281,D,D_23281,D_23250_23281,0,99,brood,51.66666667,91.66666667
23250,23281,Male,Logger,29,31,1.972619,2.218257,23250_23281,D,D_23281,D_23250_23281,0,109,brood,50.16666667,54.16666667
23250,23281,Male,Logger,29,31,1.972619,2.218257,23250_23281,D,D_23281,D_23250_23281,0,104,brood,70.5,69.66666667
23281,23250,Female,Partner,31,29,2.218257,1.972619,23281_23250,D,D_23250,D_23281_23250,0,107,brood,54.16666667,70.5
23281,23250,Female,Partner,31,29,2.218257,1.972619,23281_23250,D,D_23250,D_23281_23250,0,101,brood,69.66666667,51.66672
23281,23250,Female,Partner,31,29,2.218257,1.972619,23281_23250,D,D_23250,D_23281_23250,0,95,brood,91.66666667,145.6668
23281,23250,Female,Partner,31,29,2.218257,1.972619,23281_23250,D,D_23250,D_23281_23250,0,111,brood,68.16666667,50.16672
23300,27668,Male,Logger,29,28,1.759514,1.744696,23300_27668,D,D_27668,D_23300_27668,0,99,brood,71,112.3333333
23300,27668,Male,Logger,29,28,1.759514,1.744696,23300_27668,D,D_27668,D_23300_27668,0,112,brood,64.33333333,74
23300,27668,Male,Logger,29,28,1.759514,1.744696,23300_27668,D,D_27668,D_23300_27668,0,108,brood,25.16666667,150.6666667
23300,27668,Male,Logger,29,28,1.759514,1.744696,23300_27668,D,D_27668,D_23300_27668,0,91,brood,78.33333333,68.83333333
25451,11404,Female,Partner,21,22,3.649773,1.947857,25451_11404,D,D_11404,D_25451_11404,0,97,brood,53,79.83336
25451,11404,Female,Partner,21,22,3.649773,1.947857,25451_11404,D,D_11404,D_25451_11404,0,107,brood,93.33333333,73.5
25451,11404,Female,Partner,21,22,3.649773,1.947857,25451_11404,D,D_11404,D_25451_11404,0,103,brood,17,80.66664
25451,11404,Female,Partner,21,22,3.649773,1.947857,25451_11404,D,D_11404,D_25451_11404,0,91,brood,81.66666667,120.49992
25472,20105,Female,Logger,26,22,1.601078,1.168348,25472_20105,D,D_20105,D_25472_20105,0,99,brood,95.33333333,135.3333333
25472,20105,Female,Logger,26,22,1.601078,1.168348,25472_20105,D,D_20105,D_25472_20105,0,111,brood,40.16666667,37.16666667
25472,20105,Female,Logger,26,22,1.601078,1.168348,25472_20105,D,D_20105,D_25472_20105,0,106,brood,94.16694444,71.5
25616,20621,Female,Logger,7,12,0.4379688,1.519807,25616_20621,D,D_20621,D_25616_20621,1,105,brood,51.33333333,70
25616,20621,Female,Logger,7,12,0.4379688,1.519807,25616_20621,D,D_20621,D_25616_20621,1,99,brood,64.5,53.16666667
27668,23300,Female,Partner,28,29,1.744696,1.759514,27668_23300,D,D_23300,D_27668_23300,0,109,brood,74,25.16664
27668,23300,Female,Partner,28,29,1.744696,1.759514,27668_23300,D,D_23300,D_27668_23300,0,94,brood,112.3333333,78.33336
27668,23300,Female,Partner,28,29,1.744696,1.759514,27668_23300,D,D_23300,D_27668_23300,0,115,brood,102,64.3332
27668,23300,Female,Partner,28,29,1.744696,1.759514,27668_23300,D,D_23300,D_27668_23300,0,102,brood,150.6666667,70.99992
27692,21270,Female,Logger,21,11,2.800837,0.5673144,27692_21270,D,D_21270,D_27692_21270,0,96,brood,49,32.33333333
27692,21270,Female,Logger,21,11,2.800837,0.5673144,27692_21270,D,D_21270,D_27692_21270,0,101,brood,98.33333333,64.33333333
27692,21270,Female,Logger,21,11,2.800837,0.5673144,27692_21270,D,D_21270,D_27692_21270,0,92,brood,67.33333333,73.83333333
27692,21270,Female,Logger,21,11,2.800837,0.5673144,27692_21270,D,D_21270,D_27692_21270,0,107,brood,68.83333333,49.5
27757,28682,Male,Logger,23,7,0.5560877,1.819745,27757_28682,D,D_28682,D_27757_28682,1,101,brood,21.83333333,93.33333333
27757,28682,Male,Logger,23,7,0.5560877,1.819745,27757_28682,D,D_28682,D_27757_28682,1,93,brood,92,144.8333333
27757,28682,Male,Logger,23,7,0.5560877,1.819745,27757_28682,D,D_28682,D_27757_28682,1,108,brood,69,150.8333333
28682,27757,Female,Partner,7,23,1.819745,0.5560877,28682_27757,D,D_27757,D_28682_27757,1,111,brood,327,69
28682,27757,Female,Partner,7,23,1.819745,0.5560877,28682_27757,D,D_27757,D_28682_27757,1,102,brood,150.8333333,21.83328
28682,27757,Female,Partner,7,23,1.819745,0.5560877,28682_27757,D,D_27757,D_28682_27757,1,97,brood,93.33333333,91.99992
8440,19859,Male,Logger,30,16,2.298154,0.69982,8440_19859,D,D_19859,D_8440_19859,0,108,brood,94.66666667,185.1666667
8440,19859,Male,Logger,30,16,2.298154,0.69982,8440_19859,D,D_19859,D_8440_19859,0,114,brood,19.83333333,56
8440,19859,Male,Logger,30,16,2.298154,0.69982,8440_19859,D,D_19859,D_8440_19859,0,94,brood,140.1666667,13.33333333
9512,22953,Male,Partner,34,32,1.073853,3.247322,9512_22953,D,D_22953,D_9512_22953,1,116,brood,69.33333333,118.66656
9512,22953,Male,Partner,34,32,1.073853,3.247322,9512_22953,D,D_22953,D_9512_22953,1,109,brood,51.33333333,98.66664
9512,22953,Male,Partner,34,32,1.073853,3.247322,9512_22953,D,D_22953,D_9512_22953,1,99,brood,146.166672,132.16656
10817,20619,Male,Partner,27,13,0.1157814,1.994645,10817_20619,E,E_20619,E_10817_20619,0,104,brood,44.16666667,45.1668
10817,20619,Male,Partner,27,13,0.1157814,1.994645,10817_20619,E,E_20619,E_10817_20619,0,96,brood,54.16666667,96.49992
10817,20619,Male,Partner,27,13,0.1157814,1.994645,10817_20619,E,E_20619,E_10817_20619,0,115,brood,73,67.83336
10817,20619,Male,Partner,27,13,0.1157814,1.994645,10817_20619,E,E_20619,E_10817_20619,0,109,brood,71,74.16672
10817,20619,Male,Partner,27,13,0.1157814,1.994645,10817_20619,E,E_20619,E_10817_20619,0,100,brood,58.83333333,37.3332
18883,19503,Male,Partner,20,18,0.4070109,3.171893,18883_19503,E,E_19503,E_18883_19503,0,110,brood,51.5,90.83352
18883,19503,Male,Partner,20,18,0.4070109,3.171893,18883_19503,E,E_19503,E_18883_19503,0,102,brood,92.33333333,78.99984
18883,19503,Male,Partner,20,18,0.4070109,3.171893,18883_19503,E,E_19503,E_18883_19503,0,115,brood,71.83333333,70.66656
18883,19503,Male,Partner,20,18,0.4070109,3.171893,18883_19503,E,E_19503,E_18883_19503,0,96,brood,69.33333333,117.1668
18985,19563,Male,Partner,20,18,1.493024,0.6810683,18985_19563,E,E_19563,E_18985_19563,0,97,brood,63.66666667,49.00008
18985,19563,Male,Partner,20,18,1.493024,0.6810683,18985_19563,E,E_19563,E_18985_19563,0,104,brood,67.33333333,98.50008
18985,19563,Male,Partner,20,18,1.493024,0.6810683,18985_19563,E,E_19563,E_18985_19563,0,115,brood,27.33333333,83.83344
18985,19563,Male,Partner,20,18,1.493024,0.6810683,18985_19563,E,E_19563,E_18985_19563,0,109,brood,54.5,55.99992
19503,18883,Female,Logger,18,20,3.171893,0.4070109,19503_18883,E,E_18883,E_19503_18883,0,112,brood,70.66666667,51.5
19503,18883,Female,Logger,18,20,3.171893,0.4070109,19503_18883,E,E_18883,E_19503_18883,0,106,brood,90.83361111,92.33333333
19503,18883,Female,Logger,18,20,3.171893,0.4070109,19503_18883,E,E_18883,E_19503_18883,0,99,brood,78.99972222,69.33333333
19519,27665,Female,Logger,18,30,0.4502542,2.948773,19519_27665,E,E_27665,E_19519_27665,0,97,brood,75,30.66666667
19519,27665,Female,Logger,18,30,0.4502542,2.948773,19519_27665,E,E_27665,E_19519_27665,0,93,brood,58.83333333,57.66666667
19519,27665,Female,Logger,18,30,0.4502542,2.948773,19519_27665,E,E_27665,E_19519_27665,0,101,brood,63.33333333,23.66666667
19519,27665,Female,Logger,18,30,0.4502542,2.948773,19519_27665,E,E_27665,E_19519_27665,0,106,brood,31.33333333,63.83333333
19519,27665,Female,Logger,18,30,0.4502542,2.948773,19519_27665,E,E_27665,E_19519_27665,0,108,brood,44.33333333,12.33333333
19563,18985,Female,Logger,18,20,0.6810683,1.493024,19563_18985,E,E_18985,E_19563_18985,0,107,brood,56,67.33333333
19563,18985,Female,Logger,18,20,0.6810683,1.493024,19563_18985,E,E_18985,E_19563_18985,0,95,brood,49,98
19563,18985,Female,Logger,18,20,0.6810683,1.493024,19563_18985,E,E_18985,E_19563_18985,0,100,brood,98.5,63.66666667
19563,18985,Female,Logger,18,20,0.6810683,1.493024,19563_18985,E,E_18985,E_19563_18985,0,111,brood,83.83333333,54.5
19855,27691,Female,Partner,17,17,3.109796,4.109796,19855_27691,E,E_27691,E_19855_27691,0,101,brood,14,133.3332
19855,27691,Female,Partner,17,17,3.109796,4.109796,19855_27691,E,E_27691,E_19855_27691,0,111,brood,118.8333333,104.33328
19855,27691,Female,Partner,17,17,3.109796,4.109796,19855_27691,E,E_27691,E_19855_27691,0,103,brood,85.83333333,45.16656
20554,20567,Female,Logger,14,14,0.4781361,0.9487732,20554_20567,E,E_20567,E_20554_20567,0,103,brood,84.33305556,100.8333333
20554,20567,Female,Logger,14,14,0.4781361,0.9487732,20554_20567,E,E_20567,E_20554_20567,0,109,brood,109.8333333,57.66666667
20567,20554,Male,Partner,14,14,0.9487732,0.4781361,20567_20554,E,E_20554,E_20567_20554,0,99,brood,100.8333333,122.50008
20567,20554,Male,Partner,14,14,0.9487732,0.4781361,20567_20554,E,E_20554,E_20567_20554,0,107,brood,57.66666667,84.33312
20567,20554,Male,Partner,14,14,0.9487732,0.4781361,20567_20554,E,E_20554,E_20567_20554,0,114,brood,120,109.83336
20582,20593,Female,Partner,14,14,1.014402,0.2904716,20582_20593,E,E_20593,E_20582_20593,0,105,brood,94.16666667,20.8332
20582,20593,Female,Partner,14,14,1.014402,0.2904716,20582_20593,E,E_20593,E_20582_20593,0,99,brood,121.6666667,56.16672
20582,20593,Female,Partner,14,14,1.014402,0.2904716,20582_20593,E,E_20593,E_20582_20593,0,93,brood,92.16666667,72.66672
20582,20593,Female,Partner,14,14,1.014402,0.2904716,20582_20593,E,E_20593,E_20582_20593,0,111,brood,112.5,57.49992
20593,20582,Male,Logger,14,14,0.2904716,1.014402,20593_20582,E,E_20582,E_20593_20582,0,90,brood,72.66666667,47.5
20593,20582,Male,Logger,14,14,0.2904716,1.014402,20593_20582,E,E_20582,E_20593_20582,0,109,brood,57.5,94.16666667
20593,20582,Male,Logger,14,14,0.2904716,1.014402,20593_20582,E,E_20582,E_20593_20582,0,97,brood,56.16666667,92.16666667
20593,20582,Male,Logger,14,14,0.2904716,1.014402,20593_20582,E,E_20582,E_20593_20582,0,104,brood,20.83333333,121.6666667
20619,10817,Female,Logger,13,27,1.994645,0.1157814,20619_10817,E,E_10817,E_20619_10817,0,106,brood,74.16666667,44.16666667
20619,10817,Female,Logger,13,27,1.994645,0.1157814,20619_10817,E,E_10817,E_20619_10817,0,102,brood,45.16666667,58.83333333
20619,10817,Female,Logger,13,27,1.994645,0.1157814,20619_10817,E,E_10817,E_20619_10817,0,112,brood,67.83333333,71
20619,10817,Female,Logger,13,27,1.994645,0.1157814,20619_10817,E,E_10817,E_20619_10817,0,98,brood,37.33333333,54.16666667
21391,5800,Male,Partner,33,34,1.256826,0.4502542,21391_5800,E,E_5800,E_21391_5800,0,102,brood,13.33333333,77.8332
21391,5800,Male,Partner,33,34,1.256826,0.4502542,21391_5800,E,E_5800,E_21391_5800,0,112,brood,107.5,81.99984
21391,5800,Male,Partner,33,34,1.256826,0.4502542,21391_5800,E,E_5800,E_21391_5800,0,104,brood,122.5,33.16656
21694,25800,Female,Logger,40,24,1.448773,1.347735,21694_25800,E,E_25800,E_21694_25800,0,94,brood,38.5,25.5
21694,25800,Female,Logger,40,24,1.448773,1.347735,21694_25800,E,E_25800,E_21694_25800,0,106,brood,96.99972222,98.83333333
21694,25800,Female,Logger,40,24,1.448773,1.347735,21694_25800,E,E_25800,E_21694_25800,0,99,brood,69.83333333,80.66666667
21694,25800,Female,Logger,40,24,1.448773,1.347735,21694_25800,E,E_25800,E_21694_25800,0,112,brood,94.83333333,44.66666667
25251,25261,Male,Partner,27,35,0.647859,1.038892,25251_25261,E,E_25261,E_25251_25261,0,116,brood,136.3333333,72.49992
25251,25261,Male,Partner,27,35,0.647859,1.038892,25251_25261,E,E_25261,E_25251_25261,0,99,brood,73.66666667,90
25251,25261,Male,Partner,27,35,0.647859,1.038892,25251_25261,E,E_25261,E_25251_25261,0,111,brood,40.66666667,76.66656
25251,25261,Male,Partner,27,35,0.647859,1.038892,25251_25261,E,E_25261,E_25251_25261,0,91,brood,94.83333333,104.33328
25251,25261,Male,Partner,27,35,0.647859,1.038892,25251_25261,E,E_25261,E_25251_25261,0,104,brood,98.83333333,52.5
25261,25251,Female,Logger,35,27,1.038892,0.647859,25261_25251,E,E_25251,E_25261_25251,0,108,brood,76.66666667,98.83333333
25261,25251,Female,Logger,35,27,1.038892,0.647859,25261_25251,E,E_25251,E_25261_25251,0,87,brood,104.3333333,85
25261,25251,Female,Logger,35,27,1.038892,0.647859,25261_25251,E,E_25251,E_25261_25251,0,95,brood,90,94.83333333
25261,25251,Female,Logger,35,27,1.038892,0.647859,25261_25251,E,E_25251,E_25261_25251,0,113,brood,72.5,40.66666667
25261,25251,Female,Logger,35,27,1.038892,0.647859,25261_25251,E,E_25251,E_25261_25251,0,102,brood,52.5,73.66666667
25800,21694,Male,Partner,24,40,1.347735,1.448773,25800_21694,E,E_21694,E_25800_21694,0,116,brood,77.5,94.83336
25800,21694,Male,Partner,24,40,1.347735,1.448773,25800_21694,E,E_21694,E_25800_21694,0,96,brood,80.66666667,38.50008
25800,21694,Male,Partner,24,40,1.347735,1.448773,25800_21694,E,E_21694,E_25800_21694,0,102,brood,98.83333333,69.83328
25800,21694,Male,Partner,24,40,1.347735,1.448773,25800_21694,E,E_21694,E_25800_21694,0,110,brood,44.66666667,96.99984
25808,27964,Male,Partner,24,22,-0.001539025,3.159691,25808_27964,E,E_27964,E_25808_27964,0,109,brood,62.66666667,73.16664
25808,27964,Male,Partner,24,22,-0.001539025,3.159691,25808_27964,E,E_27964,E_25808_27964,0,103,brood,72.66666667,78.33336
25808,27964,Male,Partner,24,22,-0.001539025,3.159691,25808_27964,E,E_27964,E_25808_27964,0,115,brood,74.33333333,36.83328
25808,27964,Male,Partner,24,22,-0.001539025,3.159691,25808_27964,E,E_27964,E_25808_27964,0,113,brood,12.5,32.83344
27665,19519,Male,Partner,30,18,2.948773,0.4502542,27665_19519,E,E_19519,E_27665_19519,0,110,brood,87.83333333,44.33328
27665,19519,Male,Partner,30,18,2.948773,0.4502542,27665_19519,E,E_19519,E_27665_19519,0,91,brood,57.66666667,89.50008
27665,19519,Male,Partner,30,18,2.948773,0.4502542,27665_19519,E,E_19519,E_27665_19519,0,104,brood,63.83333333,63.33336
27665,19519,Male,Partner,30,18,2.948773,0.4502542,27665_19519,E,E_19519,E_27665_19519,0,108,brood,12.33333333,31.3332
27665,19519,Male,Partner,30,18,2.948773,0.4502542,27665_19519,E,E_19519,E_27665_19519,0,100,brood,23.66666667,75
27665,19519,Male,Partner,30,18,2.948773,0.4502542,27665_19519,E,E_19519,E_27665_19519,0,96,brood,30.66666667,58.83336
27691,19855,Male,Logger,17,17,4.109796,3.109796,27691_19855,E,E_19855,E_27691_19855,0,107,brood,104.3333333,85.83333333
27691,19855,Male,Logger,17,17,4.109796,3.109796,27691_19855,E,E_19855,E_27691_19855,0,101,brood,45.16666667,14
27964,25808,Female,Logger,22,24,3.159691,-0.001539025,27964_25808,E,E_25808,E_27964_25808,0,100,brood,78.33333333,143.5
27964,25808,Female,Logger,22,24,3.159691,-0.001539025,27964_25808,E,E_25808,E_27964_25808,0,112,brood,32.83333333,62.66666667
27964,25808,Female,Logger,22,24,3.159691,-0.001539025,27964_25808,E,E_25808,E_27964_25808,0,113,brood,36.83333333,12.5
27964,25808,Female,Logger,22,24,3.159691,-0.001539025,27964_25808,E,E_25808,E_27964_25808,0,106,brood,73.16666667,72.66666667
5800,21391,Female,Logger,34,33,0.4502542,1.256826,5800_21391,E,E_21391,E_5800_21391,0,102,brood,33.16666667,13.33333333
5800,21391,Female,Logger,34,33,0.4502542,1.256826,5800_21391,E,E_21391,E_5800_21391,0,109,brood,81.99972222,122.5
11268,8534,Female,Partner,27,32,1.880613,2.004812,11268_8534,F,F_8534,F_11268_8534,0,114,brood,39.5,28.5
11268,8534,Female,Partner,27,32,1.880613,2.004812,11268_8534,F,F_8534,F_11268_8534,0,98,brood,96.33333333,48.49992
11268,8534,Female,Partner,27,32,1.880613,2.004812,11268_8534,F,F_8534,F_11268_8534,0,109,brood,95.5,51.33336
11268,8534,Female,Partner,27,32,1.880613,2.004812,11268_8534,F,F_8534,F_11268_8534,0,104,brood,67.16666667,46.33344
11268,8534,Female,Partner,27,32,1.880613,2.004812,11268_8534,F,F_8534,F_11268_8534,0,92,brood,99.33333333,39.83328
11404,25451,Male,Logger,24,23,1.947857,3.649773,11404_25451,F,F_25451,F_11404_25451,0,90,brood,42.33333333,77.5
11404,25451,Male,Logger,24,23,1.947857,3.649773,11404_25451,F,F_25451,F_11404_25451,0,95,brood,89.33333333,78.33333333
11404,25451,Male,Logger,24,23,1.947857,3.649773,11404_25451,F,F_25451,F_11404_25451,0,103,brood,42.83333333,100.6666667
11404,25451,Male,Logger,24,23,1.947857,3.649773,11404_25451,F,F_25451,F_11404_25451,0,107,brood,70.66666667,45.5
18921,21437,Male,Partner,21,16,0.4025061,3.273853,18921_21437,F,F_21437,F_18921_21437,0,97,brood,57,42
18921,21437,Male,Partner,21,16,0.4025061,3.273853,18921_21437,F,F_21437,F_18921_21437,0,112,brood,97.66666667,47.16672
18921,21437,Male,Partner,21,16,0.4025061,3.273853,18921_21437,F,F_21437,F_18921_21437,0,106,brood,96.66666667,42.33336
18921,21437,Male,Partner,21,16,0.4025061,3.273853,18921_21437,F,F_21437,F_18921_21437,0,101,brood,69.5,47.50008
18921,21437,Male,Partner,21,16,0.4025061,3.273853,18921_21437,F,F_21437,F_18921_21437,0,93,brood,41,4.16664
20586,9949,Male,Partner,15,24,0.9175876,2.055522,20586_9949,F,F_9949,F_20586_9949,0,109,brood,51.66666667,73.83336
20586,9949,Male,Partner,15,24,0.9175876,2.055522,20586_9949,F,F_9949,F_20586_9949,0,94,brood,97.16666667,125.16672
20586,9949,Male,Partner,15,24,0.9175876,2.055522,20586_9949,F,F_9949,F_20586_9949,0,102,brood,90,95.16672
20586,9949,Male,Partner,15,24,0.9175876,2.055522,20586_9949,F,F_9949,F_20586_9949,0,114,brood,86,81.33336
21305,21318,Female,Logger,13,13,3.362309,1.0765,21305_21318,F,F_21318,F_21305_21318,0,101,brood,14.33333333,55.66666667
21305,21318,Female,Logger,13,13,3.362309,1.0765,21305_21318,F,F_21318,F_21305_21318,0,110,brood,128,28.33333333
21305,21318,Female,Logger,13,13,3.362309,1.0765,21305_21318,F,F_21318,F_21305_21318,0,95,brood,104.8333333,64
21305,21318,Female,Logger,13,13,3.362309,1.0765,21305_21318,F,F_21318,F_21305_21318,0,102,brood,55.83333333,14
21305,21318,Female,Logger,13,13,3.362309,1.0765,21305_21318,F,F_21318,F_21305_21318,0,108,brood,11.83333333,74
21318,21305,Male,Partner,13,13,1.0765,3.362309,21318_21305,F,F_21305,F_21318_21305,0,102,brood,14,14.33328
21318,21305,Male,Partner,13,13,1.0765,3.362309,21318_21305,F,F_21305,F_21318_21305,0,108,brood,28.33333333,11.83344
21318,21305,Male,Partner,13,13,1.0765,3.362309,21318_21305,F,F_21305,F_21318_21305,0,105,brood,74,55.83336
21318,21305,Male,Partner,13,13,1.0765,3.362309,21318_21305,F,F_21305,F_21318_21305,0,99,brood,55.66666667,104.8332
21318,21305,Male,Partner,13,13,1.0765,3.362309,21318_21305,F,F_21305,F_21318_21305,0,115,brood,27.16666667,127.99992
21437,18921,Female,Logger,16,21,3.273853,0.4025061,21437_18921,F,F_18921,F_21437_18921,0,110,brood,47.16666667,96.66666667
21437,18921,Female,Logger,16,21,3.273853,0.4025061,21437_18921,F,F_18921,F_21437_18921,0,104,brood,42.33333333,69.5
21437,18921,Female,Logger,16,21,3.273853,0.4025061,21437_18921,F,F_18921,F_21437_18921,0,93,brood,4.166666667,52.5
21437,18921,Female,Logger,16,21,3.273853,0.4025061,21437_18921,F,F_18921,F_21437_18921,0,99,brood,47.5,57
21437,18921,Female,Logger,16,21,3.273853,0.4025061,21437_18921,F,F_18921,F_21437_18921,0,95,brood,42,41
21508,25903,Female,Logger,37,15,0.8533622,0.9700464,21508_25903,F,F_25903,F_21508_25903,0,110,brood,70.66666667,70.83333333
21508,25903,Female,Logger,37,15,0.8533622,0.9700464,21508_25903,F,F_25903,F_21508_25903,0,101,brood,73.66666667,46
21508,25903,Female,Logger,37,15,0.8533622,0.9700464,21508_25903,F,F_25903,F_21508_25903,0,106,brood,21.33333333,48.16666667
21508,25903,Female,Logger,37,15,0.8533622,0.9700464,21508_25903,F,F_25903,F_21508_25903,0,96,brood,78.33333333,84.833328
21599,27664,Female,Logger,30,28,2.148402,2.253362,21599_27664,F,F_27664,F_21599_27664,0,110,brood,51,149.6666667
21599,27664,Female,Logger,30,28,2.148402,2.253362,21599_27664,F,F_27664,F_21599_27664,0,103,brood,15.16666667,72.66666667
