"","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_tag","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout"
"438","BS18909","BS11979","Female","Partner",17,20,3.37567,3.483334,"BS11979_BS18909",2009,"2009_BS11979","2009_BS11979_BS18909",0,107,2,"apr","brood","02/04/2009 04:58",39905.20726,"03/04/2009 12:38",39906.5267,114000,31.66666667,1.319444444,44.33328
"439","BS19280","BS25376","Male","Logger",16,26,2.895716,2.038573,"BS19280_BS25376",2009,"2009_BS25376","2009_BS19280_BS25376",0,99,25,"mar","brood","25/03/2009 15:56",39897.66396,"27/03/2009 09:56",39899.41396,151200,42,1.75,76
"440","BS19280","BS25376","Male","Logger",16,26,2.895716,2.038573,"BS19280_BS25376",2009,"2009_BS25376","2009_BS19280_BS25376",0,108,3,"apr","brood","03/04/2009 06:06",39906.25424,"05/04/2009 03:36",39908.15007,163800,45.5,1.895833333,52
"441","BS19280","BS25376","Male","Logger",16,26,2.895716,2.038573,"BS19280_BS25376",2009,"2009_BS25376","2009_BS19280_BS25376",0,114,9,"apr","brood","09/04/2009 14:26",39912.60146,"11/04/2009 02:56",39914.12229,131400,36.5,1.520833333,106.8333333
"442","BS19280","BS25376","Male","Logger",16,26,2.895716,2.038573,"BS19280_BS25376",2009,"2009_BS25376","2009_BS19280_BS25376",0,104,30,"mar","brood","30/03/2009 06:46",39902.28201,"01/04/2009 02:06",39904.08757,156000,43.33333333,1.805555556,67.83333333
"443","BS19557","BS25396","Male","Logger",15,10,1.038573,1.668575,"BS19557_BS25396",2009,"2009_BS25396","2009_BS19557_BS25396",0,108,3,"apr","brood","03/04/2009 05:53",39906.24552,"05/04/2009 08:33",39908.35663,182400,50.66666667,2.111111111,76.16666667
"444","BS19557","BS25396","Male","Logger",15,10,1.038573,1.668575,"BS19557_BS25396",2009,"2009_BS25396","2009_BS19557_BS25396",0,102,28,"mar","brood","28/03/2009 11:03",39900.4608,"31/03/2009 01:43",39903.07191,225600,62.66666667,2.611111111,118
"445","BS19557","BS25396","Male","Logger",15,10,1.038573,1.668575,"BS19557_BS25396",2009,"2009_BS25396","2009_BS19557_BS25396",0,112,7,"apr","brood","07/04/2009 10:13",39910.42608,"10/04/2009 07:53",39913.32885,250799,69.66638889,2.902766204,49.66666667
"446","BS19562","BS19748","Male","Partner",15,12,1.610002,1.17567,"BS19748_BS19562",2009,"2009_BS19748","2009_BS19748_BS19562",0,109,4,"apr","brood","04/04/2009 03:17",39907.13733,"06/04/2009 08:47",39909.36649,192600,53.5,2.229166667,115.5
"447","BS19562","BS19748","Male","Partner",15,12,1.610002,1.17567,"BS19748_BS19562",2009,"2009_BS19748","2009_BS19748_BS19562",0,100,26,"mar","brood","26/03/2009 01:47",39898.07483,"30/03/2009 07:47",39902.32483,363600,101,4.208333333,223.83336
"448","BS19562","BS19748","Male","Partner",15,12,1.610002,1.17567,"BS19748_BS19562",2009,"2009_BS19748","2009_BS19748_BS19562",0,114,9,"apr","brood","09/04/2009 08:17",39912.34566,"12/04/2009 13:07",39915.54705,276600,76.83333333,3.201388889,71.50008
"449","BS19748","BS19562","Female","Logger",12,15,1.17567,1.610002,"BS19748_BS19562",2009,"2009_BS19562","2009_BS19748_BS19562",0,111,6,"apr","brood","06/04/2009 08:47",39909.36649,"09/04/2009 08:17",39912.34566,257400,71.5,2.979166667,53.5
"450","BS19748","BS19562","Female","Logger",12,15,1.17567,1.610002,"BS19748_BS19562",2009,"2009_BS19562","2009_BS19748_BS19562",0,104,30,"mar","brood","30/03/2009 07:47",39902.32483,"04/04/2009 03:17",39907.13733,415800,115.5,4.8125,101
"451","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS27591","2009_BS19913_BS27591",0,97,23,"mar","brood","23/03/2009 11:32",39895.48056,"25/03/2009 08:42",39897.3625,162600,45.16666667,1.881944444,197.6666667
"452","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS27591","2009_BS19913_BS27591",0,108,3,"apr","brood","03/04/2009 06:32",39906.27222,"06/04/2009 04:22",39909.18194,251400,69.83333333,2.909722222,29.33333333
"453","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS27591","2009_BS19913_BS27591",0,114,9,"apr","brood","09/04/2009 05:32",39912.23056,"10/04/2009 21:42",39913.90417,144600,40.16666667,1.673611111,73.16666667
"454","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS27591","2009_BS19913_BS27591",0,104,30,"mar","brood","30/03/2009 11:52",39902.49444,"02/04/2009 01:12",39905.05,220800,61.33333333,2.555555556,27.83333333
"455","BS19913","BS27591","Female","Logger",14,22,1.477475,1.892628,"BS19913_BS27591",2009,"2009_BS27591","2009_BS19913_BS27591",0,101,27,"mar","brood","27/03/2009 05:52",39899.24444,"29/03/2009 08:02",39901.33472,180600,50.16666667,2.090277778,45.16666667
"456","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS25380","2009_BS19989_BS25380",0,109,4,"apr","brood","04/04/2009 05:27",39907.22743,"06/04/2009 15:47",39909.65799,210000,58.33333333,2.430555556,75.33333333
"457","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS25380","2009_BS19989_BS25380",0,114,9,"apr","brood","09/04/2009 04:27",39912.18576,"10/04/2009 11:37",39913.48438,112201,31.16694444,1.298622685,60.66666667
"458","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS25380","2009_BS19989_BS25380",0,99,25,"mar","brood","25/03/2009 14:57",39897.62326,"27/03/2009 05:17",39899.22049,138001,38.33361111,1.597233796,75.83333333
"459","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS25380","2009_BS19989_BS25380",0,87,13,"mar","brood","13/03/2009 08:47",39885.36632,"15/03/2009 10:27",39887.43576,178800,49.66666667,2.069444444,69.16666667
"460","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS25380","2009_BS19989_BS25380",0,93,19,"mar","brood","19/03/2009 11:37",39891.48438,"22/03/2009 11:07",39894.46354,257399,71.49972222,2.979155093,97.16666667
"461","BS19989","BS25380","Male","Logger",14,21,2.4085,1.136944,"BS19989_BS25380",2009,"2009_BS25380","2009_BS19989_BS25380",0,104,30,"mar","brood","30/03/2009 03:37",39902.15104,"01/04/2009 02:07",39904.08854,167400,46.5,1.9375,69.33333333
"462","BS20075","BS22895","Male","Logger",13,14,2.673177,2.725945,"BS20075_BS22895",2009,"2009_BS22895","2009_BS20075_BS22895",0,103,29,"mar","brood","29/03/2009 14:51",39901.61885,"31/03/2009 04:31",39903.1883,135600,37.66666667,1.569444444,54.83333333
"463","BS20075","BS22895","Male","Logger",13,14,2.673177,2.725945,"BS20075_BS22895",2009,"2009_BS22895","2009_BS20075_BS22895",0,113,8,"apr","brood","08/04/2009 10:31",39911.4383,"10/04/2009 21:11",39913.88274,211200,58.66666667,2.444444444,72
"464","BS20075","BS22895","Male","Logger",13,14,2.673177,2.725945,"BS20075_BS22895",2009,"2009_BS22895","2009_BS20075_BS22895",0,109,4,"apr","brood","04/04/2009 03:11",39907.13274,"05/04/2009 10:31",39908.4383,112800,31.33333333,1.305555556,94.66666667
"465","BS20103","BS21302","Male","Partner",13,12,2.757511,1.867799,"BS21302_BS20103",2009,"2009_BS21302","2009_BS21302_BS20103",0,108,3,"apr","brood","03/04/2009 01:50",39906.07674,"06/04/2009 05:50",39909.2434,273600,76,3.166666667,70.5
"466","BS20103","BS21302","Male","Partner",13,12,2.757511,1.867799,"BS21302_BS20103",2009,"2009_BS21302","2009_BS21302_BS20103",0,102,28,"mar","brood","28/03/2009 10:40",39900.44479,"31/03/2009 03:20",39903.13924,229200,63.66666667,2.652777778,103.16664
"467","BS20103","BS21302","Male","Partner",13,12,2.757511,1.867799,"BS21302_BS20103",2009,"2009_BS21302","2009_BS21302_BS20103",0,114,9,"apr","brood","09/04/2009 05:30",39912.22951,"11/04/2009 12:20",39914.51424,197400,54.83333333,2.284722222,71.66664
"468","BS20693","BS21771","Male","Logger",10,9,1.777924,2.97567,"BS20693_BS21771",2009,"2009_BS21771","2009_BS20693_BS21771",1,114,9,"apr","brood","09/04/2009 04:50",39912.20153,"11/04/2009 02:40",39914.11125,165000,45.83333333,1.909722222,65.16666667
"469","BS20693","BS21771","Male","Logger",10,9,1.777924,2.97567,"BS20693_BS21771",2009,"2009_BS21771","2009_BS20693_BS21771",1,108,3,"apr","brood","03/04/2009 05:10",39906.21542,"06/04/2009 11:40",39909.48625,282600,78.5,3.270833333,19.5
"470","BS20693","BS21771","Male","Logger",10,9,1.777924,2.97567,"BS20693_BS21771",2009,"2009_BS21771","2009_BS20693_BS21771",1,104,30,"mar","brood","30/03/2009 07:10",39902.29875,"02/04/2009 09:40",39905.40292,268200,74.5,3.104166667,114.1666667
"471","BS20693","BS21771","Male","Logger",10,9,1.777924,2.97567,"BS20693_BS21771",2009,"2009_BS21771","2009_BS20693_BS21771",1,93,19,"mar","brood","19/03/2009 10:00",39891.41681,"25/03/2009 12:00",39897.50014,525600,146,6.083333333,167
"472","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847","2009_BS18847_BS20750",0,102,28,"mar","brood","28/03/2009 08:57",39900.37337,"29/03/2009 06:27",39901.2692,73800,20.5,0.854166667,46.6668
"473","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847","2009_BS18847_BS20750",0,97,23,"mar","brood","23/03/2009 10:27",39895.43587,"26/03/2009 10:17",39898.42892,258600,71.83333333,2.993055556,48.83328
"474","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847","2009_BS18847_BS20750",0,108,3,"apr","brood","03/04/2009 04:27",39906.18587,"04/04/2009 12:07",39907.50531,114000,31.66666667,1.319444444,45.66672
"475","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847","2009_BS18847_BS20750",0,111,6,"apr","brood","06/04/2009 08:57",39909.37337,"09/04/2009 14:27",39912.60254,279000,77.5,3.229166667,44.83344
"476","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847","2009_BS18847_BS20750",0,115,10,"apr","brood","10/04/2009 11:57",39913.49837,"11/04/2009 11:07",39914.46365,83400,23.16666667,0.965277778,21.49992
"477","BS20750","BS18847","Male","Partner",10,17,2.684725,0.8921932,"BS18847_BS20750",2009,"2009_BS18847","2009_BS18847_BS20750",0,103,29,"mar","brood","29/03/2009 10:37",39901.44281,"01/04/2009 06:47",39904.28309,245400,68.16666667,2.840277778,4.16664
"478","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804","2009_BS27804_BS21132",0,109,4,"apr","brood","04/04/2009 12:19",39907.51385,"08/04/2009 04:19",39911.18052,316800.0288,88.000008,3.666667,47.66664
"479","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804","2009_BS27804_BS21132",0,103,29,"mar","brood","29/03/2009 10:49",39901.45135,"30/03/2009 06:59",39902.29163,72600,20.16666667,0.840277778,22.16664
"480","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804","2009_BS27804_BS21132",0,105,31,"mar","brood","31/03/2009 04:29",39903.18747,"02/04/2009 12:39",39905.52774,202200,56.16666667,2.340277778,21.50016
"481","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804","2009_BS27804_BS21132",0,100,26,"mar","brood","26/03/2009 01:59",39898.0833,"28/03/2009 12:39",39900.52774,211200,58.66666667,2.444444444,66.1668
"482","BS21132","BS27804","Male","Partner",17,30,1.544845,4.862843,"BS27804_BS21132",2009,"2009_BS27804","2009_BS27804_BS21132",0,115,10,"apr","brood","10/04/2009 19:59",39913.8333,"12/04/2009 09:39",39915.40274,135600,37.66666667,1.569444444,63.66672
"483","BS21135","BS28404","Female","Logger",21,22,1.072549,1.25035,"BS21135_BS28404",2009,"2009_BS28404","2009_BS21135_BS28404",0,108,3,"apr","brood","03/04/2009 12:04",39906.50344,"08/04/2009 02:14",39911.09372,396600,110.1666667,4.590277778,106.1666667
"484","BS21135","BS28404","Female","Logger",21,22,1.072549,1.25035,"BS21135_BS28404",2009,"2009_BS28404","2009_BS21135_BS28404",0,98,24,"mar","brood","24/03/2009 11:04",39896.46177,"30/03/2009 01:54",39902.07983,485400,134.8333333,5.618055556,121.5
"485","BS21302","BS20103","Female","Logger",12,13,1.867799,2.757511,"BS21302_BS20103",2009,"2009_BS20103","2009_BS21302_BS20103",0,111,6,"apr","brood","06/04/2009 05:50",39909.2434,"09/04/2009 05:30",39912.22951,258000,71.66666667,2.986111111,76
"486","BS21302","BS20103","Female","Logger",12,13,1.867799,2.757511,"BS21302_BS20103",2009,"2009_BS20103","2009_BS21302_BS20103",0,98,24,"mar","brood","24/03/2009 03:30",39896.14618,"28/03/2009 10:40",39900.44479,371400,103.1666667,4.298611111,41
"487","BS21302","BS20103","Female","Logger",12,13,1.867799,2.757511,"BS21302_BS20103",2009,"2009_BS20103","2009_BS21302_BS20103",0,105,31,"mar","brood","31/03/2009 03:20",39903.13924,"03/04/2009 01:50",39906.07674,253800,70.5,2.9375,63.66666667
"488","BS21771","BS20693","Female","Partner",9,10,2.97567,1.777924,"BS20693_BS21771",2009,"2009_BS20693","2009_BS20693_BS21771",1,111,6,"apr","brood","06/04/2009 11:40",39909.48625,"09/04/2009 04:50",39912.20153,234600,65.16666667,2.715277778,78.49992
"489","BS21771","BS20693","Female","Partner",9,10,2.97567,1.777924,"BS20693_BS21771",2009,"2009_BS20693","2009_BS20693_BS21771",1,99,25,"mar","brood","25/03/2009 12:00",39897.50014,"30/03/2009 07:10",39902.29875,411000,114.1666667,4.756944444,145.99992
"490","BS21771","BS20693","Female","Partner",9,10,2.97567,1.777924,"BS20693_BS21771",2009,"2009_BS20693","2009_BS20693_BS21771",1,116,11,"apr","brood","11/04/2009 02:40",39914.11125,"15/04/2009 04:50",39918.20153,353400,98.16666667,4.090277778,45.83328
"491","BS21771","BS20693","Female","Partner",9,10,2.97567,1.777924,"BS20693_BS21771",2009,"2009_BS20693","2009_BS20693_BS21771",1,86,12,"mar","brood","12/03/2009 11:00",39884.45847,"19/03/2009 10:00",39891.41681,601200,167,6.958333333,96.16656
"492","BS21771","BS20693","Female","Partner",9,10,2.97567,1.777924,"BS20693_BS21771",2009,"2009_BS20693","2009_BS20693_BS21771",1,107,2,"apr","brood","02/04/2009 09:40",39905.40292,"03/04/2009 05:10",39906.21542,70200,19.5,0.8125,74.50008
"493","BS21775","BS5115","Male","Partner",30,37,0.4865115,2.596457,"BS5115_BS21775",2009,"2009_BS5115","2009_BS5115_BS21775",0,93,19,"mar","brood","19/03/2009 02:10",39891.0909,"21/03/2009 09:50",39893.41035,200400,55.66666667,2.319444444,59.49984
"494","BS21775","BS5115","Male","Partner",30,37,0.4865115,2.596457,"BS5115_BS21775",2009,"2009_BS5115","2009_BS5115_BS21775",0,106,1,"apr","brood","01/04/2009 06:40",39904.2784,"04/04/2009 14:20",39907.59785,286800,79.66666667,3.319444444,51.16656
"495","BS21775","BS5115","Male","Partner",30,37,0.4865115,2.596457,"BS5115_BS21775",2009,"2009_BS5115","2009_BS5115_BS21775",0,98,24,"mar","brood","24/03/2009 02:50",39896.11868,"26/03/2009 05:20",39898.22285,181800,50.5,2.104166667,64.99992
"496","BS21775","BS5115","Male","Partner",30,37,0.4865115,2.596457,"BS5115_BS21775",2009,"2009_BS5115","2009_BS5115_BS21775",0,112,7,"apr","brood","07/04/2009 08:00",39910.33396,"08/04/2009 21:10",39911.88257,133800,37.16666667,1.548611111,65.66664
"497","BS21775","BS5115","Male","Partner",30,37,0.4865115,2.596457,"BS5115_BS21775",2009,"2009_BS5115","2009_BS5115_BS21775",0,101,27,"mar","brood","27/03/2009 12:40",39899.5284,"30/03/2009 03:30",39902.14646,222600,61.83333333,2.576388889,31.3332
"498","BS22895","BS20075","Female","Partner",14,13,2.725945,2.673177,"BS20075_BS22895",2009,"2009_BS20075","2009_BS20075_BS22895",0,115,10,"apr","brood","10/04/2009 21:11",39913.88274,"13/04/2009 06:11",39916.25774,205200,57,2.375,58.66656
"499","BS22895","BS20075","Female","Partner",14,13,2.725945,2.673177,"BS20075_BS22895",2009,"2009_BS20075","2009_BS20075_BS22895",0,110,5,"apr","brood","05/04/2009 10:31",39908.4383,"08/04/2009 10:31",39911.4383,259200,72,3,31.33344
"500","BS22895","BS20075","Female","Partner",14,13,2.725945,2.673177,"BS20075_BS22895",2009,"2009_BS20075","2009_BS20075_BS22895",0,105,31,"mar","brood","31/03/2009 04:31",39903.1883,"04/04/2009 03:11",39907.13274,340800,94.66666667,3.944444444,37.6668
"501","BS22895","BS20075","Female","Partner",14,13,2.725945,2.673177,"BS20075_BS22895",2009,"2009_BS20075","2009_BS20075_BS22895",0,101,27,"mar","brood","27/03/2009 07:01",39899.29247,"29/03/2009 14:51",39901.61885,197400,54.83333333,2.284722222,145.5
"502","BS23200","BS23231","Male","Logger",27,29,1.972619,2.218257,"BS23200_BS23231",2009,"2009_BS23231","2009_BS23200_BS23231",0,102,28,"mar","brood","28/03/2009 15:36",39900.65059,"30/03/2009 05:16",39902.22004,135600,37.66666667,1.569444444,84.83333333
"503","BS23200","BS23231","Male","Logger",27,29,1.972619,2.218257,"BS23200_BS23231",2009,"2009_BS23231","2009_BS23200_BS23231",0,105,31,"mar","brood","31/03/2009 04:56",39903.20615,"03/04/2009 01:56",39906.08115,248400,69,2.875,23.66666667
"504","BS23200","BS23231","Male","Logger",27,29,1.972619,2.218257,"BS23200_BS23231",2009,"2009_BS23231","2009_BS23200_BS23231",0,95,21,"mar","brood","21/03/2009 09:46",39893.40754,"25/03/2009 02:46",39897.11587,320400,89,3.708333333,125.8333333
"505","BS23200","BS23231","Male","Logger",27,29,1.972619,2.218257,"BS23200_BS23231",2009,"2009_BS23231","2009_BS23200_BS23231",0,109,4,"apr","brood","04/04/2009 09:56",39907.41448,"06/04/2009 02:56",39909.12281,147600,41,1.708333333,32
"506","BS23200","BS23231","Male","Logger",27,29,1.972619,2.218257,"BS23200_BS23231",2009,"2009_BS23231","2009_BS23200_BS23231",0,113,8,"apr","brood","08/04/2009 20:26",39911.85198,"10/04/2009 10:46",39913.4492,138000,38.33333333,1.597222222,65.5
"507","BS23200","BS23231","Male","Logger",27,29,1.972619,2.218257,"BS23200_BS23231",2009,"2009_BS23231","2009_BS23200_BS23231",0,87,13,"mar","brood","13/03/2009 01:36",39885.06726,"16/03/2009 03:56",39888.16448,267600,74.33333333,3.097222222,15.16666667
"508","BS23231","BS23200","Female","Partner",29,27,2.218257,1.972619,"BS23200_BS23231",2009,"2009_BS23200","2009_BS23200_BS23231",0,111,6,"apr","brood","06/04/2009 02:56",39909.12281,"08/04/2009 20:26",39911.85198,235800,65.5,2.729166667,40.99992
"509","BS23231","BS23200","Female","Partner",29,27,2.218257,1.972619,"BS23200_BS23231",2009,"2009_BS23200","2009_BS23200_BS23231",0,104,30,"mar","brood","30/03/2009 05:16",39902.22004,"31/03/2009 04:56",39903.20615,85200,23.66666667,0.986111111,37.6668
"510","BS23231","BS23200","Female","Partner",29,27,2.218257,1.972619,"BS23200_BS23231",2009,"2009_BS23200","2009_BS23200_BS23231",0,115,10,"apr","brood","10/04/2009 10:46",39913.4492,"10/04/2009 22:56",39913.95615,43800,12.16666667,0.506944444,38.33328
"511","BS23231","BS23200","Female","Partner",29,27,2.218257,1.972619,"BS23200_BS23231",2009,"2009_BS23200","2009_BS23200_BS23231",0,99,25,"mar","brood","25/03/2009 02:46",39897.11587,"28/03/2009 15:36",39900.65059,305400,84.83333333,3.534722222,88.99992
"512","BS23231","BS23200","Female","Partner",29,27,2.218257,1.972619,"BS23200_BS23231",2009,"2009_BS23200","2009_BS23200_BS23231",0,90,16,"mar","brood","16/03/2009 03:56",39888.16448,"21/03/2009 09:46",39893.40754,453000,125.8333333,5.243055556,74.33328
"513","BS23231","BS23200","Female","Partner",29,27,2.218257,1.972619,"BS23200_BS23231",2009,"2009_BS23200","2009_BS23200_BS23231",0,108,3,"apr","brood","03/04/2009 01:56",39906.08115,"04/04/2009 09:56",39907.41448,115200,32,1.333333333,69
"514","BS25236","BS27589","Female","Logger",27,24,3.5844,3.668077,"BS25236_BS27589",2009,"2009_BS27589","2009_BS25236_BS27589",1,116,11,"apr","brood","11/04/2009 04:54",39914.20465,"11/04/2009 07:54",39914.32965,10800,3,0.125,16
"515","BS25236","BS27589","Female","Logger",27,24,3.5844,3.668077,"BS25236_BS27589",2009,"2009_BS27589","2009_BS25236_BS27589",1,102,28,"mar","brood","28/03/2009 09:34",39900.3991,"31/03/2009 03:44",39903.15604,238200,66.16666667,2.756944444,74.83333333
"516","BS25236","BS27589","Female","Logger",27,24,3.5844,3.668077,"BS25236_BS27589",2009,"2009_BS27589","2009_BS25236_BS27589",1,113,8,"apr","brood","08/04/2009 05:04",39911.2116,"10/04/2009 12:54",39913.53799,201000,55.83333333,2.326388889,93.66666667
"517","BS25236","BS27589","Female","Logger",27,24,3.5844,3.668077,"BS25236_BS27589",2009,"2009_BS27589","2009_BS25236_BS27589",1,109,4,"apr","brood","04/04/2009 06:14",39907.26021,"04/04/2009 07:24",39907.30882,4200,1.166666667,0.048611111,98.5
"518","BS25376","BS19280","Female","Partner",26,16,2.038573,2.895716,"BS19280_BS25376",2009,"2009_BS19280","2009_BS19280_BS25376",0,110,5,"apr","brood","05/04/2009 03:36",39908.15007,"09/04/2009 14:26",39912.60146,384600,106.8333333,4.451388889,45.49992
"519","BS25376","BS19280","Female","Partner",26,16,2.038573,2.895716,"BS19280_BS25376",2009,"2009_BS19280","2009_BS19280_BS25376",0,106,1,"apr","brood","01/04/2009 02:06",39904.08757,"03/04/2009 06:06",39906.25424,187200,52,2.166666667,43.33344
"520","BS25376","BS19280","Female","Partner",26,16,2.038573,2.895716,"BS19280_BS25376",2009,"2009_BS19280","2009_BS19280_BS25376",0,101,27,"mar","brood","27/03/2009 09:56",39899.41396,"30/03/2009 06:46",39902.28201,244200,67.83333333,2.826388889,42
"521","BS25376","BS19280","Female","Partner",26,16,2.038573,2.895716,"BS19280_BS25376",2009,"2009_BS19280","2009_BS19280_BS25376",0,116,11,"apr","brood","11/04/2009 02:56",39914.12229,"13/04/2009 03:56",39916.16396,176400,49,2.041666667,36.49992
"522","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989","2009_BS19989_BS25380",0,111,6,"apr","brood","06/04/2009 15:47",39909.65799,"09/04/2009 04:27",39912.18576,218400,60.66666667,2.527777778,58.33344
"523","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989","2009_BS19989_BS25380",0,106,1,"apr","brood","01/04/2009 02:07",39904.08854,"04/04/2009 05:27",39907.22743,271200,75.33333333,3.138888889,46.5
"524","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989","2009_BS19989_BS25380",0,115,10,"apr","brood","10/04/2009 11:37",39913.48438,"12/04/2009 05:17",39915.22049,150000,41.66666667,1.736111111,31.16688
"525","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989","2009_BS19989_BS25380",0,89,15,"mar","brood","15/03/2009 10:27",39887.43576,"19/03/2009 11:37",39891.48438,349800,97.16666667,4.048611111,49.66656
"526","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989","2009_BS19989_BS25380",0,101,27,"mar","brood","27/03/2009 05:17",39899.22049,"30/03/2009 03:37",39902.15104,249600,69.33333333,2.888888889,38.33352
"527","BS25380","BS19989","Female","Partner",21,14,1.136944,2.4085,"BS19989_BS25380",2009,"2009_BS19989","2009_BS19989_BS25380",0,96,22,"mar","brood","22/03/2009 11:07",39894.46354,"25/03/2009 14:57",39897.62326,273000,75.83333333,3.159722222,71.49984
"528","BS25396","BS19557","Female","Partner",10,15,1.668575,1.038573,"BS19557_BS25396",2009,"2009_BS19557","2009_BS19557_BS25396",0,115,10,"apr","brood","10/04/2009 07:53",39913.32885,"13/04/2009 13:33",39916.56497,279600,77.66666667,3.236111111,69.66648
"529","BS25396","BS19557","Female","Partner",10,15,1.668575,1.038573,"BS19557_BS25396",2009,"2009_BS19557","2009_BS19557_BS25396",0,97,23,"mar","brood","23/03/2009 13:03",39895.54413,"28/03/2009 11:03",39900.4608,424800,118,4.916666667,99.33336
"530","BS25396","BS19557","Female","Partner",10,15,1.668575,1.038573,"BS19557_BS25396",2009,"2009_BS19557","2009_BS19557_BS25396",0,110,5,"apr","brood","05/04/2009 08:33",39908.35663,"07/04/2009 10:13",39910.42608,178800,49.66666667,2.069444444,50.66664
"531","BS25396","BS19557","Female","Partner",10,15,1.668575,1.038573,"BS19557_BS25396",2009,"2009_BS19557","2009_BS19557_BS25396",0,105,31,"mar","brood","31/03/2009 01:43",39903.07191,"03/04/2009 05:53",39906.24552,274200,76.16666667,3.173611111,62.66664
"532","BS27589","BS25236","Male","Partner",24,27,3.668077,3.5844,"BS25236_BS27589",2009,"2009_BS25236","2009_BS25236_BS27589",1,105,31,"mar","brood","31/03/2009 03:44",39903.15604,"04/04/2009 06:14",39907.26021,354600,98.5,4.104166667,66.16656
"533","BS27589","BS25236","Male","Partner",24,27,3.668077,3.5844,"BS25236_BS27589",2009,"2009_BS25236","2009_BS25236_BS27589",1,116,11,"apr","brood","11/04/2009 07:54",39914.32965,"12/04/2009 21:34",39915.8991,135600,37.66666667,1.569444444,3
"534","BS27589","BS25236","Male","Partner",24,27,3.668077,3.5844,"BS25236_BS27589",2009,"2009_BS25236","2009_BS25236_BS27589",1,99,25,"mar","brood","25/03/2009 06:44",39897.28104,"28/03/2009 09:34",39900.3991,269400,74.83333333,3.118055556,120.66672
"535","BS27589","BS25236","Male","Partner",24,27,3.668077,3.5844,"BS25236_BS27589",2009,"2009_BS25236","2009_BS25236_BS27589",1,109,4,"apr","brood","04/04/2009 07:24",39907.30882,"08/04/2009 05:04",39911.2116,337200,93.66666667,3.902777778,1.16664
"536","BS27589","BS25236","Male","Partner",24,27,3.668077,3.5844,"BS25236_BS27589",2009,"2009_BS25236","2009_BS25236_BS27589",1,115,10,"apr","brood","10/04/2009 12:54",39913.53799,"11/04/2009 04:54",39914.20465,57600,16,0.666666667,55.83336
"537","BS27591","BS19913","Male","Partner",22,14,1.892628,1.477475,"BS19913_BS27591",2009,"2009_BS19913","2009_BS19913_BS27591",0,107,2,"apr","brood","02/04/2009 01:12",39905.05,"03/04/2009 06:32",39906.27222,105600,29.33333333,1.222222222,61.33344
"538","BS27591","BS19913","Male","Partner",22,14,1.892628,1.477475,"BS19913_BS27591",2009,"2009_BS19913","2009_BS19913_BS27591",0,111,6,"apr","brood","06/04/2009 04:22",39909.18194,"09/04/2009 05:32",39912.23056,263400,73.16666667,3.048611111,69.83328
