"","cycle_tag","tag","p_tag","sex","partner_type","age","p_age","pers","p_pers","pair_id","cycle","cycle_pair","new_part","NumDays","day_date","breed_act","breed_stage","start_date_time","start_numeric_date_time","end_date_time","end_numeric_date_time","timeduration","no_hours","no_days","part_prev_bout","age_sq","p_age_sq","age_sc","p_age_sc","age_sq_sc","p_age_sq_sc","pers_sc","num_days_sc","p_pers_sc","pers_type","p_pers_type","ppb_ave_no_hours","ppb_ave_diff","ppb_ave_diff_sc","no_hours_sqrt","for_trip"
"691","2011_BS23250","BS27618","BS23250","Female","Partner",28,29,1.744696,1.759514,"BS23250_BS27618",2011,"2011_BS23250_BS27618","0",115,10,"apr","brood","10/04/2011 04:05",40643.17045,"14/04/2011 10:05",40647.42045,367200,102,4.25,64.3332,784,841,1.15269849090636,1.28481830819107,1.14930139371917,1.33032782379226,0.0227339573721034,1.54908430920844,0.0268309648120869,"bold","bold",59.70828,4.62492,0.171205198204701,10.0995049383621,64.3332
"692","2011_BS23250","BS27618","BS23250","Female","Partner",28,29,1.744696,1.759514,"BS23250_BS27618",2011,"2011_BS23250_BS27618","0",102,28,"mar","brood","28/03/2011 01:55",40630.08017,"03/04/2011 08:35",40636.35795,542400,150.6666667,6.277777778,70.99992,784,841,1.15269849090636,1.28481830819107,1.14930139371917,1.33032782379226,0.0227339573721034,-0.276761761134734,0.0268309648120869,"bold","bold",59.70828,11.29164,0.417993708919534,12.2746350943725,70.99992
"693","2011_BS25401","BS11354","BS25401","Male","Logger",22,21,1.947857,3.649773,"BS11354_BS25401",2011,"2011_BS11354_BS25401","0",104,30,"mar","brood","30/03/2011 05:06",40632.21306,"02/04/2011 06:36",40635.27556,264600,73.5,3.0625,17,484,441,0.291170933788578,0.139633791335135,0.125239476285395,-0.0295910330636654,0.198345207113886,0.00413763430267806,1.6539460745293,"bold","bold",50.5555555566667,-33.5555555566667,-1.24215890003459,8.57321409974112,17
"694","2011_BS25401","BS11354","BS25401","Male","Logger",22,21,1.947857,3.649773,"BS11354_BS25401",2011,"2011_BS11354_BS25401","0",94,20,"mar","brood","20/03/2011 14:36",40622.60889,"23/03/2011 22:26",40625.93528,287400,79.83333333,3.326388889,81.66666667,484,441,0.291170933788578,0.139633791335135,0.125239476285395,-0.0295910330636654,0.198345207113886,-1.40035934288438,1.6539460745293,"bold","bold",50.5555555566667,31.1111111133333,1.15167050338746,8.93495010226694,81.66666667
"695","2011_BS25401","BS11354","BS25401","Male","Logger",22,21,1.947857,3.649773,"BS11354_BS25401",2011,"2011_BS11354_BS25401","0",100,26,"mar","brood","26/03/2011 03:26",40628.14361,"29/03/2011 12:06",40631.50472,290400,80.66666667,3.361111111,53,484,441,0.291170933788578,0.139633791335135,0.125239476285395,-0.0295910330636654,0.198345207113886,-0.557661156572146,1.6539460745293,"bold","bold",50.5555555566667,2.44444444333333,0.0904883966471341,8.98146239039055,53
"696","2011_BS25422","BS20055","BS25422","Male","Partner",22,26,1.168348,1.601078,"BS25422_BS20055",2011,"2011_BS25422_BS20055","0",110,5,"apr","brood","05/04/2011 01:56",40638.08056,"06/04/2011 15:06",40639.62917,133800,37.16666667,1.548611111,94.16688,484,676,0.291170933788578,0.855374114370096,0.125239476285395,0.769361295339193,-0.475458080303321,0.846835820614914,-0.109549081267924,"shy","shy",81.16674,13.00014,0.481238928541221,6.09644705299734,94.16688
"697","2011_BS25422","BS20055","BS25422","Male","Partner",22,26,1.168348,1.601078,"BS25422_BS20055",2011,"2011_BS25422_BS20055","0",103,29,"mar","brood","29/03/2011 04:16",40631.17778,"01/04/2011 03:46",40634.15694,257400,71.5,2.979166667,95.33328,484,676,0.291170933788578,0.855374114370096,0.125239476285395,0.769361295339193,-0.475458080303321,-0.136312063416028,-0.109549081267924,"shy","shy",81.16674,14.16654,0.524416700953709,8.45576726264388,95.33328
"698","2011_BS25422","BS20055","BS25422","Male","Partner",22,26,1.168348,1.601078,"BS25422_BS20055",2011,"2011_BS25422_BS20055","0",93,19,"mar","brood","19/03/2011 13:36",40621.56667,"25/03/2011 04:56",40627.20556,487200,135.3333333,5.638888889,95.00016,484,676,0.291170933788578,0.855374114370096,0.125239476285395,0.769361295339193,-0.475458080303321,-1.54080904060309,-0.109549081267924,"shy","shy",81.16674,13.83342,0.512085271301747,11.6332855763108,95.00016
"699","2011_BS25422","BS20055","BS25422","Male","Partner",22,26,1.168348,1.601078,"BS25422_BS20055",2011,"2011_BS25422_BS20055","0",113,8,"apr","brood","08/04/2011 07:16",40641.30278,"11/04/2011 04:56",40644.20556,250800,69.66666667,2.902777778,40.16664,484,676,0.291170933788578,0.855374114370096,0.125239476285395,0.769361295339193,-0.475458080303321,1.26818491377103,-0.109549081267924,"shy","shy",81.16674,-41.0001,-1.51774090079668,8.34665601723229,40.16664
"700","2011_BS25566","BS20571","BS25566","Male","Partner",12,8,1.519807,0.4379688,"BS25566_BS20571",2011,"2011_BS25566_BS20571","1",102,28,"mar","brood","28/03/2011 06:06",40630.25451,"31/03/2011 04:06",40633.17118,252000,70,2.916666667,64.5,144,64,-1.14470832807439,-1.72129104855576,-1.03536403013955,-1.31131455565038,-0.171658855929562,-0.276761761134734,-1.11074127428015,"shy","shy",57.91668,6.58332,0.243701211144187,8.36660026534076,64.5
"701","2011_BS25566","BS20571","BS25566","Male","Partner",12,8,1.519807,0.4379688,"BS25566_BS20571",2011,"2011_BS25566_BS20571","1",107,2,"apr","brood","02/04/2011 07:26",40635.31007,"06/04/2011 06:56",40639.28924,343800,95.5,3.979166667,51.33336,144,64,-1.14470832807439,-1.72129104855576,-1.03536403013955,-1.31131455565038,-0.171658855929562,0.425486727458796,-1.11074127428015,"shy","shy",57.91668,-6.58332,-0.243701211144187,9.77241014284603,51.33336
"702","2011_BS27618","BS23250","BS27618","Male","Logger",29,28,1.759514,1.744696,"BS23250_BS27618",2011,"2011_BS23250_BS27618","0",99,25,"mar","brood","25/03/2011 02:55",40627.12184,"28/03/2011 01:55",40630.08017,255600,71,2.958333333,112.3333333,841,784,1.29628641709265,1.14167024358408,1.34387315803159,1.13653938669029,0.0355425549802749,-0.698110854290852,0.0140757859208399,"bold","bold",101.4583333325,10.8749999675,0.402570536336187,8.42614977317636,112.3333333
"703","2011_BS27618","BS23250","BS27618","Male","Logger",29,28,1.759514,1.744696,"BS23250_BS27618",2011,"2011_BS23250_BS27618","0",112,7,"apr","brood","07/04/2011 11:45",40640.4899,"10/04/2011 04:05",40643.17045,231600,64.33333333,2.680555556,74,841,784,1.29628641709265,1.14167024358408,1.34387315803159,1.13653938669029,0.0355425549802749,1.12773521605233,0.0140757859208399,"bold","bold",101.4583333325,-27.4583333325,-1.0164520468595,8.02080627680285,74
"704","2011_BS27618","BS23250","BS27618","Male","Logger",29,28,1.759514,1.744696,"BS23250_BS27618",2011,"2011_BS23250_BS27618","0",108,3,"apr","brood","03/04/2011 08:35",40636.35795,"04/04/2011 09:45",40637.40656,90600,25.16666667,1.048611111,150.6666667,841,784,1.29628641709265,1.14167024358408,1.34387315803159,1.13653938669029,0.0355425549802749,0.565936425177502,0.0140757859208399,"bold","bold",101.4583333325,49.2083333675,1.82159312323367,5.0166389814297,150.6666667
"705","2011_BS27618","BS23250","BS27618","Male","Logger",29,28,1.759514,1.744696,"BS23250_BS27618",2011,"2011_BS23250_BS27618","0",91,17,"mar","brood","17/03/2011 04:15",40619.1774,"20/03/2011 10:35",40622.44129,282000,78.33333333,3.263888889,68.83333333,841,784,1.29628641709265,1.14167024358408,1.34387315803159,1.13653938669029,0.0355425549802749,-1.8217084360405,0.0140757859208399,"bold","bold",101.4583333325,-32.6250000025,-1.20771161271036,8.85061203137952,68.83333333
"706","2011_BS27642","BS21220","BS27642","Male","Partner",11,21,0.5673144,2.800837,"BS27642_BS21220",2011,"2011_BS27642_BS21220","0",95,21,"mar","brood","21/03/2011 01:51",40623.07771,"22/03/2011 10:11",40624.42493,116400,32.33333333,1.347222222,67.33344,121,441,-1.28829625426068,0.139633791335135,-1.11387544380947,-0.0295910330636654,-0.994988214693299,-1.25990964516568,0.923190874959878,"shy","bold",74.366688,-7.033248,-0.260356637058115,5.68624070278422,67.33344
"707","2011_BS27642","BS21220","BS27642","Male","Partner",11,21,0.5673144,2.800837,"BS27642_BS21220",2011,"2011_BS27642_BS21220","0",89,15,"mar","brood","15/03/2011 04:41",40617.19576,"18/03/2011 06:31",40620.27215,265800,73.83333333,3.076388889,88.3332,121,441,-1.28829625426068,0.139633791335135,-1.11387544380947,-0.0295910330636654,-0.994988214693299,-2.10260783147791,0.923190874959878,"shy","bold",74.366688,13.966512,0.51701206835758,8.5926325029062,88.3332
"708","2011_BS27642","BS21220","BS27642","Male","Partner",11,21,0.5673144,2.800837,"BS27642_BS21220",2011,"2011_BS27642_BS21220","0",98,24,"mar","brood","24/03/2011 11:11",40626.4666,"27/03/2011 04:31",40629.18882,231600,64.33333333,2.680555556,49.00008,121,441,-1.28829625426068,0.139633791335135,-1.11387544380947,-0.0295910330636654,-0.994988214693299,-0.838560552009558,0.923190874959878,"shy","bold",74.366688,-25.366608,-0.939020599366251,8.02080627680285,49.00008
"709","2011_BS27642","BS21220","BS27642","Male","Partner",11,21,0.5673144,2.800837,"BS27642_BS21220",2011,"2011_BS27642_BS21220","0",110,5,"apr","brood","05/04/2011 05:11",40638.2166,"10/04/2011 10:41",40643.44576,451800,125.5,5.229166667,68.83344,121,441,-1.28829625426068,0.139633791335135,-1.11387544380947,-0.0295910330636654,-0.994988214693299,0.846835820614914,0.923190874959878,"shy","bold",74.366688,-5.533248,-0.204829666363043,11.202678251204,68.83344
"710","2011_BS27642","BS21220","BS27642","Male","Partner",11,21,0.5673144,2.800837,"BS27642_BS21220",2011,"2011_BS27642_BS21220","0",105,31,"mar","brood","31/03/2011 06:51",40633.28604,"02/04/2011 08:21",40635.34854,178200,49.5,2.0625,98.33328,121,441,-1.28829625426068,0.139633791335135,-1.11387544380947,-0.0295910330636654,-0.994988214693299,0.144587332021384,0.923190874959878,"shy","bold",74.366688,23.966592,0.88719483442983,7.03562363973514,98.33328
"711","2011_BS27707","BS28632","BS27707","Female","Partner",8,23,1.819745,0.5560877,"BS27707_BS28632",2011,"2011_BS27707_BS28632","1",111,6,"apr","brood","06/04/2011 05:57",40639.24854,"19/04/2011 20:57",40652.87354,1177200,327,13.625,69,64,529,-1.71906003281957,0.425929920549119,-1.30844720812189,0.269591115444639,0.0876058997324531,0.98728551833362,-1.00906576476893,"bold","shy",60.9444,8.0556,0.298202043420814,18.0831413200251,69
"712","2011_BS27707","BS28632","BS27707","Female","Partner",8,23,1.819745,0.5560877,"BS27707_BS28632",2011,"2011_BS27707_BS28632","1",102,28,"mar","brood","28/03/2011 02:07",40630.08882,"03/04/2011 08:57",40636.37354,543000,150.8333333,6.284722222,21.83328,64,529,-1.71906003281957,0.425929920549119,-1.30844720812189,0.269591115444639,0.0876058997324531,-0.276761761134734,-1.00906576476893,"bold","shy",60.9444,-39.11112,-1.44781467606096,12.28142228327,21.83328
"713","2011_BS27707","BS28632","BS27707","Female","Partner",8,23,1.819745,0.5560877,"BS27707_BS28632",2011,"2011_BS27707_BS28632","1",97,23,"mar","brood","23/03/2011 05:57",40625.24854,"27/03/2011 04:17",40629.1791,336000,93.33333333,3.888888889,91.99992,64,529,-1.71906003281957,0.425929920549119,-1.30844720812189,0.269591115444639,0.0876058997324531,-0.979010249728264,-1.00906576476893,"bold","shy",60.9444,31.05552,1.14961263264015,9.66091783062044,91.99992
"714","2011_BS28632","BS27707","BS28632","Male","Logger",23,8,0.5560877,1.819745,"BS27707_BS28632",2011,"2011_BS27707_BS28632","1",101,27,"mar","brood","27/03/2011 04:17",40629.1791,"28/03/2011 02:07",40630.08882,78600,21.83333333,0.909722222,93.33333333,529,64,0.434758859974875,-1.72129104855576,0.278848763900461,-1.31131455565038,-1.00469251235612,-0.41721145885344,0.0786771775127682,"shy","bold",129.666666643333,-36.3333333133333,-1.34498662276249,4.67261525593537,93.33333333
"715","2011_BS28632","BS27707","BS28632","Male","Logger",23,8,0.5560877,1.819745,"BS27707_BS28632",2011,"2011_BS27707_BS28632","1",93,19,"mar","brood","19/03/2011 09:57",40621.41521,"23/03/2011 05:57",40625.24854,331200,92,3.833333333,144.8333333,529,64,0.434758859974875,-1.72129104855576,0.278848763900461,-1.31131455565038,-1.00469251235612,-1.54080904060309,0.0786771775127682,"shy","bold",129.666666643333,15.1666666566667,0.561439369991103,9.59166304662544,144.8333333
"716","2011_BS28632","BS27707","BS28632","Male","Logger",23,8,0.5560877,1.819745,"BS27707_BS28632",2011,"2011_BS27707_BS28632","1",108,3,"apr","brood","03/04/2011 08:57",40636.37354,"06/04/2011 05:57",40639.24854,248400,69,2.875,150.8333333,529,64,0.434758859974875,-1.72129104855576,0.278848763900461,-1.31131455565038,-1.00469251235612,0.565936425177502,0.0786771775127682,"shy","bold",129.666666643333,21.1666666566667,0.78354725277139,8.30662386291807,150.8333333
"717","2011_BS8390","BS19809","BS8390","Female","Partner",16,30,0.69982,2.298154,"BS8390_BS19809",2011,"2011_BS8390_BS19809","0",115,10,"apr","brood","10/04/2011 05:46",40643.24038,"12/04/2011 13:46",40645.57372,201600,56,2.333333333,19.83336,256,900,-0.570356623329201,1.42796637279806,-0.653047580964274,1.53091585517851,-0.880451103664191,1.54908430920844,0.490486624009095,"shy","bold",90.70836,-70.875,-2.62364936534215,7.48331477354788,19.83336
"718","2011_BS8390","BS19809","BS8390","Female","Partner",16,30,0.69982,2.298154,"BS8390_BS19809",2011,"2011_BS8390_BS19809","0",112,7,"apr","brood","07/04/2011 01:56",40640.08066,"09/04/2011 09:56",40642.41399,201600,56,2.333333333,94.66656,256,900,-0.570356623329201,1.42796637279806,-0.653047580964274,1.53091585517851,-0.880451103664191,1.12773521605233,0.490486624009095,"shy","bold",90.70836,3.95820000000001,0.146524570270156,7.48331477354788,94.66656
"719","2011_BS8390","BS19809","BS8390","Female","Partner",16,30,0.69982,2.298154,"BS8390_BS19809",2011,"2011_BS8390_BS19809","0",93,19,"mar","brood","19/03/2011 23:36",40621.98344,"20/03/2011 12:56",40622.53899,48000,13.33333333,0.555555556,108.1668,256,900,-0.570356623329201,1.42796637279806,-0.653047580964274,1.53091585517851,-0.880451103664191,-1.54080904060309,0.490486624009095,"shy","bold",90.70836,17.45844,0.646276190841114,3.65148371624467,108.1668
"720","2011_BS8390","BS19809","BS8390","Female","Partner",16,30,0.69982,2.298154,"BS8390_BS19809",2011,"2011_BS8390_BS19809","0",100,26,"mar","brood","26/03/2011 09:06",40628.37927,"03/04/2011 03:16",40636.13622,666600,185.1666667,7.715277778,140.16672,256,900,-0.570356623329201,1.42796637279806,-0.653047580964274,1.53091585517851,-0.880451103664191,-0.557661156572146,0.490486624009095,"shy","bold",90.70836,49.45836,1.83084860423088,13.6075959191916,140.16672
"721","2011_BS9462","BS22903","BS9462","Female","Logger",32,34,3.247322,1.073853,"BS22903_BS9462",2011,"2011_BS22903_BS9462","1",111,6,"apr","brood","06/04/2011 10:37",40639.44264,"11/04/2011 09:17",40644.38708,427200,118.6666667,4.944444444,51.33333333,1024,1156,1.72705019565154,2.00055863122603,1.96855092766619,2.40126392356631,1.32159559791579,0.98728551833362,-0.563378828260615,"bold","shy",98.750002665,-47.416669335,-1.75526933908164,10.8934230937754,51.33333333
"722","2011_BS9462","BS22903","BS9462","Female","Logger",32,34,3.247322,1.073853,"BS22903_BS9462",2011,"2011_BS22903_BS9462","1",105,31,"mar","brood","31/03/2011 04:37",40633.19264,"04/04/2011 07:17",40637.30375,355200,98.66666667,4.111111111,146.166672,1024,1156,1.72705019565154,2.00055863122603,1.96855092766619,2.40126392356631,1.32159559791579,0.144587332021384,-0.563378828260615,"bold","shy",98.750002665,47.416669335,1.75526933908164,9.93310961733535,146.166672
"723","2012_BS10767","BS20569","BS10767","Female","Logger",13,27,1.994645,0.1157814,"BS20569_BS10767",2012,"2012_BS20569_BS10767","0",106,31,"mar","brood","31/03/2012 07:36",40999.31708,"03/04/2012 09:46",41002.40736,267000,74.16666667,3.090277778,44.16666667,169,729,-1.00112040188809,0.998522178977088,-0.950025537020068,0.949550543872603,0.238788496686779,0.28503702974009,-1.38807680697726,"bold","shy",57.0416666675,-12.8749999975,-0.476606498373489,8.61200712203607,44.16666667
"724","2012_BS10767","BS20569","BS10767","Female","Logger",13,27,1.994645,0.1157814,"BS20569_BS10767",2012,"2012_BS20569_BS10767","0",102,27,"mar","brood","27/03/2012 14:16",40995.59486,"29/03/2012 11:26",40997.47681,162600,45.16666667,1.881944444,58.83333333,169,729,-1.00112040188809,0.998522178977088,-0.950025537020068,0.949550543872603,0.238788496686779,-0.276761761134734,-1.38807680697726,"bold","shy",57.0416666675,1.79166666250001,0.0663238815093167,6.72061505146664,58.83333333
"725","2012_BS10767","BS20569","BS10767","Female","Logger",13,27,1.994645,0.1157814,"BS20569_BS10767",2012,"2012_BS20569_BS10767","0",112,6,"apr","brood","06/04/2012 08:46",41005.36569,"09/04/2012 04:36",41008.19208,244200,67.83333333,2.826388889,71,169,729,-1.00112040188809,0.998522178977088,-0.950025537020068,0.949550543872603,0.238788496686779,1.12773521605233,-1.38807680697726,"bold","shy",57.0416666675,13.9583333325,0.516709310603849,8.23609940020153,71
"726","2012_BS10767","BS20569","BS10767","Female","Logger",13,27,1.994645,0.1157814,"BS20569_BS10767",2012,"2012_BS20569_BS10767","0",98,23,"mar","brood","23/03/2012 14:06",40991.58792,"25/03/2012 03:26",40993.14347,134400,37.33333333,1.555555556,54.16666667,169,729,-1.00112040188809,0.998522178977088,-0.950025537020068,0.949550543872603,0.238788496686779,-0.838560552009558,-1.38807680697726,"bold","shy",57.0416666675,-2.8749999975,-0.106426693739676,6.11010092633501,54.16666667
"727","2012_BS18833","BS19453","BS18833","Female","Logger",18,20,3.171893,0.4070109,"BS19453_BS18833",2012,"2012_BS19453_BS18833","0",112,6,"apr","brood","06/04/2012 05:41",41005.23691,"09/04/2012 04:21",41008.18135,254400,70.66666667,2.944444444,51.5,324,400,-0.283180770956608,-0.00351427327185753,-0.420926879679285,-0.168982715891398,1.25639518564782,1.12773521605233,-1.13738950970985,"bold","shy",71.0555555533333,-19.5555555533333,-0.72390717342386,8.40634680881059,51.5
"728","2012_BS18833","BS19453","BS18833","Female","Logger",18,20,3.171893,0.4070109,"BS19453_BS18833",2012,"2012_BS19453_BS18833","0",106,31,"mar","brood","31/03/2012 07:21",40999.30635,"04/04/2012 02:11",41003.09108,327001,90.83361111,3.784733796,92.33333333,324,400,-0.283180770956608,-0.00351427327185753,-0.420926879679285,-0.168982715891398,1.25639518564782,0.28503702974009,-1.13738950970985,"bold","shy",71.0555555533333,21.2777777766667,0.787660362040814,9.53066687645728,92.33333333
"729","2012_BS18833","BS19453","BS18833","Female","Logger",18,20,3.171893,0.4070109,"BS19453_BS18833",2012,"2012_BS19453_BS18833","0",99,24,"mar","brood","24/03/2012 04:01",40992.16747,"27/03/2012 11:01",40995.45913,284399,78.99972222,3.291655093,69.33333333,324,400,-0.283180770956608,-0.00351427327185753,-0.420926879679285,-0.168982715891398,1.25639518564782,-0.698110854290852,-1.13738950970985,"bold","shy",71.0555555533333,-1.72222222333333,-0.0637531886169543,8.888178790956,69.33333333
"730","2012_BS18935","BS19513","BS18935","Female","Logger",18,20,0.6810683,1.493024,"BS19513_BS18935",2012,"2012_BS19513_BS18935","0",107,1,"apr","brood","01/04/2012 03:05",41000.12872,"03/04/2012 11:05",41002.46205,201600,56,2.333333333,67.33333333,324,400,-0.283180770956608,-0.00351427327185753,-0.420926879679285,-0.168982715891398,-0.89665996989237,0.425486727458796,-0.202560830486092,"shy","shy",70.875,-3.54166667,-0.131105347597868,7.48331477354788,67.33333333
"731","2012_BS18935","BS19513","BS18935","Female","Logger",18,20,0.6810683,1.493024,"BS19513_BS18935",2012,"2012_BS19513_BS18935","0",95,20,"mar","brood","20/03/2012 11:35",40988.48288,"22/03/2012 12:35",40990.52455,176400,49,2.041666667,98,324,400,-0.283180770956608,-0.00351427327185753,-0.420926879679285,-0.168982715891398,-0.89665996989237,-1.25990964516568,-0.202560830486092,"shy","shy",70.875,27.125,1.00411272006922,7,98
"732","2012_BS18935","BS19513","BS18935","Female","Logger",18,20,0.6810683,1.493024,"BS19513_BS18935",2012,"2012_BS19513_BS18935","0",100,25,"mar","brood","25/03/2012 05:15",40993.21899,"29/03/2012 07:45",40997.32316,354600,98.5,4.104166667,63.66666667,324,400,-0.283180770956608,-0.00351427327185753,-0.420926879679285,-0.168982715891398,-0.89665996989237,-0.557661156572146,-0.202560830486092,"shy","shy",70.875,-7.20833333,-0.26683794238348,9.9247166206396,63.66666667
"733","2012_BS18935","BS19513","BS18935","Female","Logger",18,20,0.6810683,1.493024,"BS19513_BS18935",2012,"2012_BS19513_BS18935","0",111,5,"apr","brood","05/04/2012 17:35",41004.73288,"09/04/2012 05:25",41008.22594,301800,83.83333333,3.493055556,54.5,324,400,-0.283180770956608,-0.00351427327185753,-0.420926879679285,-0.168982715891398,-0.89665996989237,0.98728551833362,-0.202560830486092,"shy","shy",70.875,-16.375,-0.606169430087868,9.15605446303155,54.5
"734","2012_BS19453","BS18833","BS19453","Male","Partner",20,18,0.4070109,3.171893,"BS19453_BS18833",2012,"2012_BS19453_BS18833","0",110,4,"apr","brood","04/04/2012 02:11",41003.09108,"06/04/2012 05:41",41005.23691,185400,51.5,2.145833333,90.83352,400,324,0.00399508141598508,-0.289810402485842,-0.161497860596062,-0.427367298694025,-1.13355367741982,0.846835820614914,1.24259198568133,"shy","bold",89.41668,1.41683999999999,0.0524485554397368,7.17635004720366,90.83352
"735","2012_BS19453","BS18833","BS19453","Male","Partner",20,18,0.4070109,3.171893,"BS19453_BS18833",2012,"2012_BS19453_BS18833","0",102,27,"mar","brood","27/03/2012 11:01",40995.45913,"31/03/2012 07:21",40999.30635,332400,92.33333333,3.847222222,78.99984,400,324,0.00399508141598508,-0.289810402485842,-0.161497860596062,-0.427367298694025,-1.13355367741982,-0.276761761134734,1.24259198568133,"shy","bold",89.41668,-10.41684,-0.385610379610168,9.6090235367596,78.99984
"736","2012_BS19453","BS18833","BS19453","Male","Partner",20,18,0.4070109,3.171893,"BS19453_BS18833",2012,"2012_BS19453_BS18833","0",115,9,"apr","brood","09/04/2012 04:21",41008.18135,"12/04/2012 04:11",41011.17441,258600,71.83333333,2.993055556,70.66656,400,324,0.00399508141598508,-0.289810402485842,-0.161497860596062,-0.427367298694025,-1.13355367741982,1.54908430920844,1.24259198568133,"shy","bold",89.41668,-18.75012,-0.694091575846054,8.47545475653077,70.66656
"737","2012_BS19453","BS18833","BS19453","Male","Partner",20,18,0.4070109,3.171893,"BS19453_BS18833",2012,"2012_BS19453_BS18833","0",96,21,"mar","brood","21/03/2012 06:41",40989.27858,"24/03/2012 04:01",40992.16747,249600,69.33333333,2.888888889,117.1668,400,324,0.00399508141598508,-0.289810402485842,-0.161497860596062,-0.427367298694025,-1.13355367741982,-1.11945994744697,1.24259198568133,"shy","bold",89.41668,27.75012,1.02725340001649,8.32666399766437,117.1668
"738","2012_BS19469","BS27615","BS19469","Male","Partner",30,18,2.948773,0.4502542,"BS19469_BS27615",2012,"2012_BS19469_BS27615","0",110,4,"apr","brood","04/04/2012 11:21",41003.47326,"08/04/2012 03:11",41007.13299,316200,87.83333333,3.659722222,44.33328,900,324,1.43987434327895,-0.289810402485842,1.54527200179356,-0.427367298694025,1.06353148620557,0.846835820614914,-1.10016613089032,"bold","shy",60.38888,-16.0556,-0.594345887127864,9.37194394616186,44.33328
"739","2012_BS19469","BS27615","BS19469","Male","Partner",30,18,2.948773,0.4502542,"BS19469_BS27615",2012,"2012_BS19469_BS27615","0",91,16,"mar","brood","16/03/2012 06:21",40984.26493,"18/03/2012 16:01",40986.66771,207600,57.66666667,2.402777778,89.50008,900,324,1.43987434327895,-0.289810402485842,1.54527200179356,-0.427367298694025,1.06353148620557,-1.8217084360405,-1.10016613089032,"bold","shy",60.38888,29.1112,1.07763783286558,7.59385716681582,89.50008
"740","2012_BS19469","BS27615","BS19469","Male","Partner",30,18,2.948773,0.4502542,"BS19469_BS27615",2012,"2012_BS19469_BS27615","0",104,29,"mar","brood","29/03/2012 03:31",40997.14688,"31/03/2012 19:21",40999.8066,229800,63.83333333,2.659722222,63.33336,900,324,1.43987434327895,-0.289810402485842,1.54527200179356,-0.427367298694025,1.06353148620557,0.00413763430267806,-1.10016613089032,"bold","shy",60.38888,2.94448,0.108998703114817,7.98957654259598,63.33336
"741","2012_BS19469","BS27615","BS19469","Male","Partner",30,18,2.948773,0.4502542,"BS19469_BS27615",2012,"2012_BS19469_BS27615","0",108,2,"apr","brood","02/04/2012 02:41",41001.11215,"02/04/2012 15:01",41001.62604,44400,12.33333333,0.513888889,31.3332,900,324,1.43987434327895,-0.289810402485842,1.54527200179356,-0.427367298694025,1.06353148620557,0.565936425177502,-1.10016613089032,"bold","shy",60.38888,-29.05568,-1.07558259459026,3.51188458380967,31.3332
"742","2012_BS19469","BS27615","BS19469","Male","Partner",30,18,2.948773,0.4502542,"BS19469_BS27615",2012,"2012_BS19469_BS27615","0",100,25,"mar","brood","25/03/2012 12:31",40993.52188,"26/03/2012 12:11",40994.50799,85200,23.66666667,0.986111111,75,900,324,1.43987434327895,-0.289810402485842,1.54527200179356,-0.427367298694025,1.06353148620557,-0.557661156572146,-1.10016613089032,"bold","shy",60.38888,14.61112,0.540874154708119,4.86483984011807,75
"743","2012_BS19469","BS27615","BS19469","Male","Partner",30,18,2.948773,0.4502542,"BS19469_BS27615",2012,"2012_BS19469_BS27615","0",96,21,"mar","brood","21/03/2012 02:51",40989.1191,"22/03/2012 09:31",40990.39688,110400,30.66666667,1.277777778,58.83336,900,324,1.43987434327895,-0.289810402485842,1.54527200179356,-0.427367298694025,1.06353148620557,-1.11945994744697,-1.10016613089032,"bold","shy",60.38888,-1.55552,-0.0575822089703989,5.53774924224635,58.83336
"744","2012_BS19513","BS18935","BS19513","Male","Partner",20,18,1.493024,0.6810683,"BS19513_BS18935",2012,"2012_BS19513_BS18935","0",97,22,"mar","brood","22/03/2012 12:35",40990.52455,"25/03/2012 05:15",40993.21899,229200,63.66666667,2.652777778,49.00008,400,324,0.00399508141598508,-0.289810402485842,-0.161497860596062,-0.427367298694025,-0.194809933655278,-0.979010249728264,-0.901483775908393,"shy","shy",71.83338,-22.8333,-0.845242653314523,7.97913946926609,49.00008
"745","2012_BS19513","BS18935","BS19513","Male","Partner",20,18,1.493024,0.6810683,"BS19513_BS18935",2012,"2012_BS19513_BS18935","0",104,29,"mar","brood","29/03/2012 07:45",40997.32316,"01/04/2012 03:05",41000.12872,242400,67.33333333,2.805555556,98.50008,400,324,0.00399508141598508,-0.289810402485842,-0.161497860596062,-0.427367298694025,-0.194809933655278,0.00413763430267806,-0.901483775908393,"shy","shy",71.83338,26.6667,0.987147379622848,8.205689083191,98.50008
"746","2012_BS19513","BS18935","BS19513","Male","Partner",20,18,1.493024,0.6810683,"BS19513_BS18935",2012,"2012_BS19513_BS18935","0",115,9,"apr","brood","09/04/2012 05:25",41008.22594,"10/04/2012 08:45",41009.36483,98400,27.33333333,1.138888889,83.83344,400,324,0.00399508141598508,-0.289810402485842,-0.161497860596062,-0.427367298694025,-0.194809933655278,1.54908430920844,-0.901483775908393,"shy","shy",71.83338,12.00006,0.444217986639402,5.22812904680059,83.83344
